gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe,Significance,neg_log10_padj
NSDHL,-0.4946195004843053,0.0013034984780738398,0.1596679341624121,0.11730573960799799,0.008060088846434183,0.38073345134115427,Not Significant,2.093660170936418
NSF,0.25249607764458243,0.03967821795048447,0.030923844160856685,0.7593378956010167,0.10181181345599902,0.8928695083792425,Not Significant,0.9922018269001619
NSFL1C,0.06359286828556454,0.5291587735872537,0.2290265194920432,0.052956889298219366,0.6538076044660454,0.3248847789841273,Not Significant,0.1845500324273613
NSFP1,0.25650890871585835,0.04250712954763385,-0.018642309906452447,0.8581530341404101,0.1073092338752551,0.9613290251992467,Not Significant,0.9693629057271828
NSG1,0.01209415761336004,0.266569703380069,-2.9758524971819398e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
NSL1,0.24816665302355373,0.33212305717179497,0.03862541983834403,0.874985119434416,0.46580252401442607,0.9723746841396994,Not Significant,0.3317981625111543
NSMAF,0.3908303634211204,0.0022022324225631183,0.026584218766969807,0.7400800504122056,0.011818905812405939,0.8800509799128301,Not Significant,1.9274227283304357
NSMCE1,0.25495542132513094,0.018321061207206692,0.20251767412884325,0.04341064625928131,0.056223525080505106,0.3248847789841273,Not Significant,1.2500819286499936
NSMCE2,0.2751928879067221,0.053852278794302606,0.048343150984281366,0.6889256650931239,0.12687565464198455,0.8436544903326783,Not Significant,0.8966217039019786
NSMCE4A,0.23765982153903045,0.027766394419336378,-0.14918573747979297,0.11979753612156377,0.07751027990379461,0.38323463162629806,Not Significant,1.1106406947914456
NSMF,-0.5972221646659587,0.0028396382401791893,0.11891046472880809,0.3711233684812222,0.01412213618350283,0.5991643571252513,Downregulated,1.8500996048042309
NSRP1,-0.15816503305788945,0.46955328305080457,-0.4307503297028082,0.08027528142292681,0.5984759266201545,0.3411224982891255,Not Significant,0.2229533141736892
NSUN2,-0.5055042040127335,1.0729962467179278e-06,-0.03366493218026911,0.23516749260840786,0.00010838928580517734,0.5026401889255694,Downregulated,3.965013645340624
NSUN3,-0.3007062383980079,0.0947514059037911,-0.1773192421003053,0.286822636806736,0.1955323495408258,0.5226126745562065,Not Significant,0.7087813811589965
NSUN4,-0.1055368561566241,0.11122779995505563,0.183616624557483,0.01752603159839871,0.2210055905679487,0.31181068815885643,Not Significant,0.6555967402420306
NSUN5,-0.3404176546047092,0.027802840429470597,0.14492901626316695,0.2650463643720308,0.07758833558971884,0.5026401889255694,Not Significant,1.110203564434967
NSUN5P1,0.36746835150906226,0.0017505499325335462,0.27648506056885697,0.006937705576232051,0.01000548695813705,0.2633539740986646,Not Significant,1.9997617697878494
NSUN5P2,0.1898005395269841,0.1410960378950703,0.14557512451170843,0.24139916828279173,0.26370800460870997,0.5026401889255694,Not Significant,0.5788766874055371
NSUN6,-0.2681673755099817,0.34553680070973913,-0.33135048268858885,0.2528829918466887,0.48012078255156826,0.5026401889255694,Not Significant,0.31864949471377846
NT5C,-0.3006324148570186,0.08689455364081611,0.23567952134461131,0.16009462920347994,0.1826153494301421,0.4287160714687625,Not Significant,0.7384627213655415
NT5C1A,-0.006778330737099662,0.8865617075635384,-0.002368945952630194,0.9602049558959129,0.9472609902638811,0.9999999999999998,Not Significant,0.02353034727411513
NT5C1B,0.0022520622459191522,0.9345781731395686,-0.0216335939059094,0.44241772423368947,0.9805216994620954,0.652671412827406,Not Significant,0.008542790724020727
NT5C2,0.2847257706665994,0.0021947666086914916,0.021000149063464046,0.7191048361909643,0.011789216232883227,0.8658609252095285,Not Significant,1.9285150665799211
NT5C3A,-0.08581832586639669,0.5900191462691546,-0.3934628524597848,0.040192386957755656,0.7068018198364447,0.3248847789841273,Not Significant,0.1507023409650635
NT5C3B,0.00424773521611538,0.9718913872071453,0.18027864930432677,0.17003721819641957,0.9999999999999998,0.436733706054278,Not Significant,9.643274665532873e-17
NT5DC1,-0.15130295312362563,0.09531679786381933,-0.26758246790210877,0.012861557632458696,0.1963667755045343,0.303824404996556,Not Significant,0.7069319912723864
NT5DC2,-1.4107515663725607,0.0003396540691870653,0.10275359400509643,0.614537809046882,0.003179601639653809,0.7886539803162695,Downregulated,2.497627287731707
NT5DC3,0.27223284760688604,0.0008209502058152753,0.12870177609638375,0.026467642887379,0.005781740186508041,0.31941478201802187,Not Significant,2.237941428075441
NT5E,1.2206849996055182,1.4195202734549894e-05,-0.382170883129869,0.0071504448918997985,0.00044918729760366354,0.2633539740986646,Upregulated,3.347572533485014
NT5M,1.125483827180772,0.0020411085009706645,0.4035942067471949,0.11223733678473924,0.011200682413067342,0.3747457860100749,Upregulated,1.9507555166868653
NTAN1,-0.2997918451359249,0.023319818395033224,-0.06891266414631593,0.5131773925486014,0.06792616143034091,0.7122487865923448,Not Significant,1.167962927095189
NTF3,-0.2599336630636758,0.4515244837043716,-0.07564634051095714,0.8225599754537376,0.5822492035093725,0.9353199845227765,Not Significant,0.2348910968881224
NTF4,-0.2459655597676975,0.07682753693610708,-0.1770374901832493,0.17552130059325666,0.16599830485072636,0.44307981309084066,Not Significant,0.7798963468860562
NTHL1,-0.7889443005939537,0.0067271225192356504,0.04885594585307527,0.8103430687119847,0.026649138158288944,0.9263813192538409,Downregulated,1.5743168316337204
NTMT1,-0.5770721694626482,0.0177794221668807,0.28490453509734404,0.161255572789918,0.05498573409405614,0.4296738396377422,Downregulated,1.2597499724671741
NTN1,1.0871766687906177,2.6975569420459242e-05,0.23076956232471907,0.051507113201328204,0.0006474844681104981,0.3248847789841273,Upregulated,3.1887706449993103
NTN3,-0.22404601836745547,0.17819456789458485,0.20433183888389878,0.21377096699473996,0.31523296282183516,0.48340518866102905,Not Significant,0.5013683761344494
NTN4,0.8150573790158558,5.93069584999216e-06,-0.18479016938466303,0.015220415590769915,0.00028327785763882266,0.30929884644356487,Upregulated,3.5477873707005094
NTN5,0.18573666862029514,0.02009382047339,0.05491523155895029,0.3891767956008684,0.060406965229832854,0.613708555550396,Not Significant,1.21891298213254
NTNG2,0.924898663680912,3.85417519647008e-06,0.1981843912237632,0.014178213769342534,0.00022813224706614164,0.3061408905100695,Upregulated,3.641813321768354
NTPCR,0.19871003865556594,0.21123672317803624,0.20613540007965334,0.19681381385195,0.35783270046552584,0.46422299126141797,Not Significant,0.4463199740458755
NTRK1,0.044557741632749163,0.16936404924968843,-0.013353527161368433,0.6562665137320634,0.30321735128982,0.8205574607710855,Not Significant,0.5182459502899472
NTRK2,-0.007494359925043907,0.30121064318765506,0.00540689248523531,0.44567716259232415,0.43293851975655884,0.6549968102702779,Not Significant,0.3635737720674479
NTSR1,0.31928522681514443,0.023222526306706466,-0.20924718509227777,0.09462909361043004,0.06768765038241614,0.3554314191630292,Not Significant,1.1694905611525848
NTSR2,0.019521957166264696,0.266569703380069,-4.803514791218903e-18,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
NUAK1,0.1049537761458863,0.18029138951569315,0.019235725644153927,0.7904471573330512,0.31768907795064916,0.9130990020821865,Not Significant,0.49799771582221125
NUAK2,-0.7184505456797474,0.0011787215341051854,0.04818688013832741,0.7119267527588828,0.007501328064990898,0.8605320861526896,Downregulated,2.1248618405766733
NUB1,0.35439580311849517,0.002190048802079039,-0.08022530408672603,0.2909565599525313,0.011774248262794128,0.5270559539868426,Not Significant,1.929066811226003
NUBP1,-0.6332294882343708,0.0065265046583360175,0.1820305183691177,0.28566132185943655,0.026081885441392352,0.52155699145886,Downregulated,1.5836610169587
NUBP2,-0.24715387922602863,0.17130946736325292,0.3065365152848248,0.10231402930975955,0.30595158266515926,0.3639291318699927,Not Significant,0.5143472958879319
NUBPL,0.4304811666098462,0.007500127025681431,0.006222031430314905,0.9562776708122378,0.028836939941079116,0.9999999999999998,Not Significant,1.5400508270737396
NUCB1,0.1572412291580077,0.31953514167814606,0.3011032579920658,0.08297607874324564,0.4527304780612977,0.344719336161423,Not Significant,0.3441602675805417
NUCB2,0.6668881140982559,0.029402340148918387,-0.494952884854262,0.07926790289905042,0.08104295448206827,0.3403309727755005,Upregulated,1.0912847348260784
NUCKS1,-0.4663553295072143,0.005494334547973792,-0.30925615739854856,0.030931159487253945,0.022938000201424485,0.32157042162367505,Not Significant,1.6394444477836765
NUDC,-0.706489666862871,0.0012233757149274936,0.12693459856533312,0.3427311930568309,0.007694477931920171,0.5736756219465029,Downregulated,2.1138208415866155
NUDCD1,-0.3739543863916062,0.18919068971276665,-0.6232548310646384,0.04860248024603033,0.32914465089379835,0.3248847789841273,Not Significant,0.4826131984670361
NUDCD2,0.3386122379887306,0.004558146037927682,0.06797861222113098,0.4108428403883306,0.019992666043333756,0.6296033138418572,Not Significant,1.6991292883878957
NUDCD3,0.11047420949670739,0.3278598197129356,0.22335369514641723,0.07478370527525006,0.461334026609953,0.3392267765028683,Not Significant,0.3359845119558943
NUDT1,-0.6286732158457045,0.0007517463848315768,0.20238312295112068,0.0892865277585905,0.0054302691068600075,0.3508164538570613,Downregulated,2.265178647625075
NUDT12,0.08831155797041497,0.7383470517846874,-0.38532528426942264,0.17765682676575908,0.8304097289293465,0.44426757168928754,Not Significant,0.08070757135065233
NUDT13,-0.2242423986933965,0.03487305536396128,-0.10821958941696931,0.23802779851093228,0.09219834961070422,0.5026401889255694,Not Significant,1.0352768529309608
NUDT14,-0.5632145836740475,0.026511726382752416,0.476752052557322,0.04815255291594536,0.07478400301365541,0.3248847789841273,Downregulated,1.1261912917866117
NUDT15,-0.38980755598584327,0.00012250465686108056,-0.08028423148218915,0.12121798986589659,0.001631908356874846,0.3847756047634933,Not Significant,2.7873042335852616
NUDT16,0.13663305884165622,0.14890711246898714,0.06238596884633487,0.4783337350429999,0.2749632596726678,0.6823867375826291,Not Significant,0.5607253323057266
NUDT16L1,0.030239046564001955,0.8575125004915067,0.22051243228210055,0.22071920764672262,0.9253586426331736,0.49091848199929394,Not Significant,0.03368991447256812
NUDT16P1,0.051135944478103455,0.4969694468668646,-0.2358228010605824,0.015737040378729156,0.6233846226729959,0.3096511062163426,Not Significant,0.2052439148770036
NUDT17,0.23693234782243502,0.35500118686106175,0.09474034243985106,0.7025304996650183,0.4900725871906423,0.8532626893467817,Not Significant,0.3097395896008129
NUDT18,-0.00032645235045753314,0.9982634819101867,0.1674265617044124,0.2888076957267124,0.9999999999999998,0.5247925289994054,Not Significant,9.643274665532873e-17
NUDT19,0.16682323095699683,0.030075620965228266,0.07929226228317285,0.22762998188490727,0.08242180213575441,0.4984309469946095,Not Significant,1.0839578939480794
NUDT2,-0.3136287143465247,0.01720152514083486,0.14245142063093566,0.1889297671392215,0.0536338040957841,0.45587406873039066,Not Significant,1.270561398651011
NUDT21,-0.49439348129252136,0.0008825507625083491,-0.3236911842728236,0.007157416148177579,0.006084377476923372,0.2633539740986646,Not Significant,2.2157838500004603
NUDT22,-0.14233816121504078,0.44785527450051443,0.27483053540934405,0.16801213041582486,0.5785205855367193,0.43464524261745924,Not Significant,0.2376811829076634
NUDT3,-0.05996662966964056,0.43776740024408095,0.06744740632836166,0.3860144252649253,0.5693829586779027,0.6109556800013399,Not Significant,0.24459553519205515
NUDT4,0.25819543202026096,0.13059039933439887,-0.08284663699433725,0.5946659733465977,0.24890562774345096,0.7743807967150472,Not Significant,0.6039652839044817
NUDT4P2,0.2550322174114062,0.003014004734781122,-0.235361794350846,0.004443111689310821,0.014751444099316757,0.2557872176377372,Not Significant,1.8311654621491866
NUDT5,-0.6570166347392087,0.0036784499212335854,-0.1811912572188239,0.25126207599406014,0.017141108040601854,0.5026401889255694,Downregulated,1.7659611077123933
NUDT6,-0.04107651905288907,0.817150781145344,-0.01856261840215705,0.9166269552171478,0.8935601929420269,0.9979095531700352,Not Significant,0.048876186771020014
NUDT7,0.3261958038460821,0.12397320327619486,0.017453880293552118,0.9268917218630551,0.23952062638500402,0.9999999999999998,Not Significant,0.6206570812495404
NUDT8,0.35958966192223163,0.01067125123432366,0.3787490320835606,0.008485831663737179,0.03758466879949543,0.2774380014728059,Not Significant,1.424989272454877
NUDT9,0.3585065686778843,0.011867304607509958,-0.11480029151444211,0.2972357135307578,0.04069998148722241,0.5333523892515489,Not Significant,1.3904057883177525
NUDT9P1,0.3605334141998979,0.034816498852942517,-0.0949452530660949,0.5012906571925022,0.09206213156286232,0.7007110389052237,Not Significant,1.0359189738775003
NUF2,-0.7422159594240854,0.09740226661100972,-0.8401097863474905,0.06810752977566112,0.19962880505550962,0.3339191516794745,Not Significant,0.6997767928378711
NUFIP1,-0.1844758941782016,0.1174525487352233,-0.04162326340998945,0.6944752473976155,0.23005002317061837,0.847757610285149,Not Significant,0.6381777186570803
NUFIP2,-0.1574068693590302,0.36415008490235634,-0.38451345105873114,0.05342958980798409,0.4990950790571392,0.3248847789841273,Not Significant,0.3018167121392192
NUGGC,0.04214647710344109,0.23353141398718866,-0.024378911342403116,0.472631449196095,0.38731316302372876,0.677727641622544,Not Significant,0.41193774305670505
NUMA1,-0.39396377676137445,0.018091833730709706,0.18622174382148482,0.1785905079100637,0.055632084555259,0.44531975319360123,Not Significant,1.2546746665757131
NUMB,-0.06362065563442205,0.1623483629593537,-0.14742958580104995,0.010200752034515466,0.2937625206298555,0.2897993278339312,Not Significant,0.5320036139982531
NUMBL,-0.6575174546906617,0.0006995032081407148,0.2198214852262154,0.07703492245953096,0.0051381179425275805,0.3403309727755005,Downregulated,2.289195930976441
NUP107,-0.49284849417343296,0.030546895247169113,-0.41311738302963125,0.05630269058130258,0.0833884647866751,0.3248847789841273,Not Significant,1.0788940216161667
NUP133,0.02014539327471317,0.8480720164533899,-0.15686744471953384,0.1703582723798452,0.9180419733032967,0.43710248954896935,Not Significant,0.03713746220040388
NUP153,-0.6464511779376004,0.0013607995978735874,-0.32378936466105246,0.0306406174617914,0.008271526967466903,0.32157042162367505,Downregulated,2.082414309996385
NUP155,-0.6242955036629801,0.0005984556001838426,-0.20897197829238795,0.07033946964394344,0.004622361878109156,0.3352743910676966,Downregulated,2.3351360572312525
NUP160,-0.6884522211113003,0.00020364183447769315,-0.20901544498966837,0.05127147587046014,0.002258707794176475,0.3248847789841273,Downregulated,2.646139949506834
NUP188,-0.6873127171533535,0.0002545977744234596,0.17979623998140523,0.09120176851397424,0.0026198197934566175,0.3531076092549934,Downregulated,2.5817285809699553
NUP205,-0.914514918881164,2.7357632919942397e-05,-0.17476276447079686,0.07226730267763413,0.0006532259870832199,0.33723358643830686,Downregulated,3.184936546191423
NUP210,-0.20745993259755607,0.10065171198850226,0.2636363993884602,0.04889308172056523,0.20437908612845282,0.3248847789841273,Not Significant,0.6895635471073218
NUP210L,1.2487285094734036e-18,0.9999999999999998,0.006144450228269623,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
NUP214,-0.07948715705562782,0.2628283665779859,0.15215679551008737,0.05590092526929375,0.3963916820181208,0.3248847789841273,Not Significant,0.4018754674348267
NUP35,-0.33499141610996164,0.18288325345624754,-0.33610986885101174,0.18163393184952237,0.32128851269952624,0.4491124257844753,Not Significant,0.4931048018695598
NUP37,-0.4706615956118877,0.006395024619027124,-0.15313749132864649,0.23113061096392262,0.02570659346857277,0.5023026229242092,Not Significant,1.5899554704524888
NUP43,0.11899028214208723,0.09708593068330908,-0.011188884043665873,0.8595290296533485,0.19913666840840225,0.9625056061869105,Not Significant,0.7008487629702822
NUP50,-0.3389323628148374,0.03381738948832877,-0.29240130754107324,0.05611066666572921,0.09000582854213231,0.3248847789841273,Not Significant,1.045729365874858
NUP50-AS1,0.40889876941736536,0.002785312922620033,0.1430275157713999,0.13915593626806994,0.013922877543736455,0.40277924898607365,Not Significant,1.8562709966065787
NUP54,-0.294211023358883,0.2035690424577434,-0.3448125604111047,0.14554207163395685,0.34819767946807506,0.40991808196880286,Not Significant,0.4581741275253167
NUP62,-0.5511930009334525,0.0002888212453760457,0.18931538917220178,0.041836253607017815,0.0028446637468647687,0.3248847789841273,Downregulated,2.545969061961955
NUP62CL,-0.03864396364688075,0.8855911471948023,-0.0724035773229833,0.7879579601500672,0.9465004430662615,0.9116168695771225,Not Significant,0.023879178402574898
NUP85,-0.9086603969649608,8.519239616134024e-05,0.05995771479298773,0.5601941500229843,0.0012866795423541809,0.7483166085247139,Downregulated,2.8905296040799855
NUP88,-0.5195391633738898,0.001105485463039818,-0.017582482429215854,0.8497120223439119,0.007157284643893194,0.9558541662260993,Downregulated,2.1452517106309745
NUP93,-0.8154462054025744,9.817066927394246e-05,0.12781870702206055,0.20312750208220967,0.0014194004276841168,0.47015970805917673,Downregulated,2.8478950682484423
NUP98,-0.35680867938133964,0.0001929146695191889,0.03129062524952964,0.5053166756755969,0.002186370606764838,0.7044928727880683,Not Significant,2.6602762198653607
NUPL1,-0.17995310194765182,0.06144888180491874,-0.2157359064565984,0.03318735856352886,0.14011969183542747,0.32454990869255734,Not Significant,0.8535008264950856
NUPL2,-0.2793155483221736,0.1264105659290266,-0.2861261984044503,0.11906085958334568,0.24304102289938997,0.3828747449133188,Not Significant,0.6143204156396753
NUPR1,2.186231542563749,1.1260100822819273e-05,0.20458702690388245,0.2602562561314722,0.0003937805813563375,0.5026401889255694,Upregulated,3.4047457041900926
NUS1,-0.07251608049960807,0.4295682380782055,-0.2854360608125858,0.015742881767344685,0.5622041555957338,0.3096511062163426,Not Significant,0.25010594857983004
NUSAP1,-1.0304068596918878,0.0006847701309158269,-0.34176512562956246,0.07793029210895483,0.00507473488429922,0.3403309727755005,Downregulated,2.2945866413543365
NUTF2,-0.3448399772331387,0.0001914434308542977,0.08086917144035015,0.1066443311040143,0.0021778274447748075,0.3701351760026839,Not Significant,2.6619765335567767
NUTM1,0.014598121087355975,0.5057676826958732,0.012088770783280424,0.5792852884804507,0.6318209764707002,0.7636578040995436,Not Significant,0.19940595960490004
NUTM2A,0.40173927992167296,0.0006447032601335685,-0.024855673513940715,0.7026111599434828,0.004850523499729727,0.8533039917241899,Not Significant,2.314211387011189
NUTM2A-AS1,0.3268073350121323,0.04200705972235031,0.06155634541513981,0.6447640062053928,0.10628152197009091,0.8116686402021223,Not Significant,0.973542235043851
NUTM2B,0.11516974101381862,0.3163319827891957,0.014225158471879454,0.8970275788470177,0.44937568661859334,0.9868761834688641,Not Significant,0.34739042869710124
NUTM2B-AS1,0.16107227918878428,0.17538379964697404,0.3816752642095048,0.01083101385012733,0.31137349015173316,0.29744631128953286,Not Significant,0.5067183653417817
NUTM2D,0.08790991714378642,0.10930419322093197,-0.0344900353026016,0.4888139371624539,0.21808374539225983,0.690752291640368,Not Significant,0.6613767028280774
NUTM2F,0.13879329967224716,0.0035442247474239057,-0.009040846080347198,0.7727167459620401,0.016737379455301637,0.9012236502771147,Not Significant,1.7763125378117999
NUTM2G,0.08818831196482384,0.04425886258195264,0.013667373753486839,0.7077732844484209,0.11045089324927192,0.8569428777152602,Not Significant,0.9568307675095125
NVL,-0.33938277428402336,0.021550280040799476,-0.1447938666416619,0.23628185626063528,0.06385138861918394,0.5026401889255694,Not Significant,1.1948296534030511
NWD1,0.009935350032366399,0.3712423144644947,-0.010094430655681424,0.3641575040409312,0.5063401887811788,0.5936048563673978,Not Significant,0.2955576008114216
NXF1,0.1802979575803178,0.0911101333128885,0.1675227372690565,0.1110006103787245,0.18957956067039028,0.37403916256353603,Not Significant,0.7222084874966958
NXF3,0.04320688350433938,0.266569703380069,-1.0631357410937173e-17,0.9999999999999998,0.3963916820181208,0.9999999999999998,Not Significant,0.4018754674348267
NXF4,1.7417127799050244e-18,0.9999999999999998,0.008570211544686035,0.266569703380069,0.9999999999999998,0.5026401889255694,Not Significant,9.643274665532873e-17
NXN,-0.5320478389587433,0.00130530252395506,0.24342733021944582,0.04119782235105026,0.008060088846434183,0.3248847789841273,Downregulated,2.093660170936418
NXNL2,-0.7472845747725263,0.013889018308180753,-0.14021918116480228,0.543089224337081,0.045761631662540284,0.7351318763414159,Downregulated,1.3394984988696603
NXPE3,-0.01885749989031614,0.8053050051257067,0.020381101577477547,0.790022319702517,0.883627367538966,0.9130212495796866,Not Significant,0.053730841706108035
NXPH3,-0.4712883683216868,0.0003420141911460467,0.10541279206223045,0.15457608168531425,0.0031948108049342154,0.42203262188750523,Not Significant,2.495554855441716
NXPH4,0.4802886597549239,0.03547431733234966,0.5277798921294626,0.024978785777005866,0.09354458823654488,0.31941478201802187,Not Significant,1.0289813323434436
NXT1,-0.38336122875846473,0.015286699019862203,0.2531039066169198,0.06854104349981863,0.04923291513880608,0.3342133065371798,Not Significant,1.3077444483788754
NXT2,-0.0836880362901544,0.5671330662916996,-0.4172879089147003,0.023447479253894725,0.6878539521992488,0.3156497997651488,Not Significant,0.1625037630538729
NYAP1,-0.321428848104332,0.0066355583681304,-0.0031652324937574954,0.969390919380894,0.026395033178143762,0.9999999999999998,Not Significant,1.5784777877613103
NYAP2,-0.3251887966370948,0.013106437742723888,-0.04963696334113949,0.6141434710136211,0.04389534785371354,0.7884048567031642,Not Significant,1.3575815050089313
NYNRIN,-0.019451998941954696,0.208284867873496,-0.005374292638643886,0.7103622308815853,0.35421015652312804,0.8590667285654718,Not Significant,0.4507389901286927
OAF,-0.06898284759599242,0.5944297831203555,0.16505962300746113,0.22726686315116837,0.7107586373055218,0.49793597083276264,Not Significant,0.14827785395713444
OARD1,0.0340720668212117,0.860195128345166,-0.3678084936365275,0.0944267871380132,0.9275420880458134,0.3554314191630292,Not Significant,0.032666374768074914
OAS1,-0.40924517089813967,0.03378627507710886,0.25529857155972113,0.13838970959302202,0.08993813563057115,0.4021524926050799,Not Significant,1.0460561193670017
OAS2,-0.6421058865786357,0.004767197754190102,-0.11573839627807132,0.46177270659553504,0.020691041035628136,0.6677595512043276,Downregulated,1.684217657973471
OAS3,-0.5081925175359658,0.000825935177069441,0.16363060946693264,0.09375857203200226,0.005810136303307721,0.35509043259681583,Downregulated,2.235813679127733
OASL,-2.3328633636625673,1.1652195513927499e-06,0.26039915008818,0.0719887376487695,0.00011519927348634267,0.3367831650250107,Downregulated,3.938550259817905
OAT,0.10122971007234123,0.2991807533301597,-0.024406960544684806,0.7933023228480407,0.430969203623582,0.9151948710035741,Not Significant,0.3655537627260361
OAZ1,-0.3984036909000726,0.028179907357885052,0.17235464560122019,0.25972667459467846,0.07838481379904988,0.5026401889255694,Not Significant,1.105768068975185
OAZ2,0.0709201310225835,0.6476562376195856,0.16685721667092424,0.30110467168870375,0.7538746634036925,0.536890144824483,Not Significant,0.12270085242840463
OAZ3,-0.20213701866881442,0.34139198943143423,-0.12525191940005562,0.5457316696108603,0.47577411510979367,0.7371476105651292,Not Significant,0.3225991898119553
OBFC1,0.014268233020233454,0.8462321445665514,0.02723058324332459,0.7125105426740223,0.9164510297179,0.8609816216641033,Not Significant,0.03789073647535422
OBSCN,-0.35766270056944016,0.009564715035877113,0.1447819428078228,0.18029854319123878,0.03459336326007364,0.4473223487476611,Not Significant,1.461007212652162
OBSL1,-0.9148219089233474,0.0004917255471573144,0.2821099221122321,0.08049413778802554,0.004074878764522174,0.3411224982891255,Downregulated,2.389885307827629
OCEL1,0.5251100120272565,0.026581009621454647,0.23204505871564907,0.24421619836158215,0.07495631606173381,0.5026401889255694,Upregulated,1.1251917662154778
OCIAD1,0.20125037611027252,0.13749678193478343,-0.19226563687388404,0.152791131699884,0.2589713499169373,0.42025772292666347,Not Significant,0.5867482793983533
OCIAD2,-0.27625888281166794,0.026044832106087552,-0.058162381846904476,0.5590591598332408,0.07380593779916625,0.7476418450232133,Not Significant,1.1319086971244183
OCLM,0.2832327631752123,0.17239393080872217,-0.060914086230670544,0.7503885029668187,0.3072882754596558,0.8867169995647445,Not Significant,0.5124540098715539
OCLN,0.7957251114546411,0.0005432104096150356,-0.21877633860632667,0.1157184633604929,0.004334781148280541,0.37890984457758586,Upregulated,2.3630328240224627
OCRL,0.1730366586668251,0.018660654089174278,0.033398635585012236,0.5598115036940237,0.05703598985477901,0.7482426485357858,Not Significant,1.2438510169073167
ODAM,-0.030042189775707086,0.6181598821628758,-0.03402062170599818,0.5736106302328544,0.7301352434458507,0.7594714367278781,Not Significant,0.13659668776707282
ODC1,0.33697234472941157,0.00375751939582929,0.15264935828555834,0.08316650522547792,0.017411965986753916,0.3451123801948851,Not Significant,1.7591521898824038
ODF2,0.23404033965277712,0.004626214682892371,0.1498206196298876,0.03078866919385943,0.020213441602986493,0.32157042162367505,Not Significant,1.6943597358693958
ODF2L,0.064507066149898,0.8381384795220749,-0.637666004988182,0.07951032032003036,0.91025193221654,0.3404607491037757,Not Significant,0.0408383905043284
ODF3B,0.5024685630520991,0.051079288026654755,0.25993298910919804,0.25523798248708573,0.12226674231219938,0.5026401889255694,Not Significant,0.9126916590267994
ODF3L1,-0.2681280921346408,0.08398494002943263,0.05775310995017868,0.6714562818473581,0.1777464190162373,0.8317599319328262,Not Significant,0.75019914006179
ODF3L2,0.03543255507397373,0.3598178255632104,-0.00046921825145193933,0.9899518044238484,0.49481714507903146,0.9999999999999998,Not Significant,0.30555526077247636
OFD1,0.40586622577352655,0.10855676584539618,-0.2946405706724163,0.22042700647315047,0.21697117771962585,0.4905248557168452,Not Significant,0.6635979536569244
OGDH,-0.8612425220352038,0.00031470873262376745,0.27490776973847664,0.056329197634122447,0.003021534236057064,0.3248847789841273,Downregulated,2.5197724805330397
OGDHL,-0.36606544859853757,0.007656023878813697,0.09756013621548704,0.33454191507013176,0.02930696457586909,0.5666578650335904,Not Significant,1.5330291606204771
OGFOD1,0.0856753600142813,0.24982380340132074,-0.06908369838492799,0.3439500097579259,0.3963916820181208,0.5745064546550196,Not Significant,0.4018754674348267
OGFOD2,0.3117569362427027,0.009157139899841635,0.27998378957579284,0.014555050529082047,0.03341661787073095,0.3061408905100695,Not Significant,1.4760375075966523
OGFOD3,-0.08447620086994487,0.4251295808893863,0.22881114946199677,0.05968472400416019,0.558312632617712,0.32873665844440697,Not Significant,0.2531225455078072
OGFR,-0.32319773447969685,0.037483240921602226,0.20211967773828338,0.1471682821843467,0.09761761020306205,0.4118999635420304,Not Significant,1.0104718286025374
OGFR-AS1,0.3903511709658216,0.05275284439499767,-0.07851932324875512,0.6453628814442524,0.12489961475527603,0.8123107220160606,Not Significant,0.9034389011768319
OGFRL1,0.9652326730011578,0.0001324229879888216,-0.1045208500978268,0.38558757911056,0.0017165247698905366,0.6107930636557198,Upregulated,2.7653499252127953
OGFRP1,-0.15740383474104727,0.4736772889439368,0.027670832383926213,0.8975145298942626,0.6024727131282757,0.9871040740689153,Not Significant,0.22006261814094186
OGG1,-0.19389434637635658,0.17086696154991887,0.1996423672760763,0.16039872453376258,0.30528052425007485,0.42891572051048676,Not Significant,0.5153009011730667
OGN,0.009763824920727384,0.6854936317200022,0.03247137144849671,0.20703545767506065,0.7856204607035179,0.47541145142932417,Not Significant,0.10478721430598514
OGT,0.4666520865802872,0.0010598471897739355,-0.020639741169848597,0.8030829699594171,0.00697853647389735,0.9215954022184553,Not Significant,2.15623564728435
OIP5,-0.5404791631411062,0.0002558096990297648,0.09424785589658098,0.22922996449356617,0.0026248489327617966,0.5001928001177911,Downregulated,2.5808956863745434
OIP5-AS1,-0.1813512984155826,0.030996587178315924,0.031233394903580253,0.6462562056418883,0.08432657734514327,0.8130434723614072,Not Significant,1.0740355264994499
OIT3,-0.11387290317869171,0.21906479611069138,0.012296931365438564,0.8870470820655465,0.36846561714774184,0.98075313384568,Not Significant,0.4336030314946954
OLA1,-0.09337423101745448,0.31499621575918807,-0.2148333939258247,0.04514682918684252,0.44809704352217955,0.3248847789841273,Not Significant,0.3486279214880704
OLAH,0.01857995333845702,0.44207096171504684,0.020484240397089598,0.39928604230418835,0.5731517938239203,0.6215798547743302,Not Significant,0.24173034401904175
