Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2021_Human__Wnt signaling pathway,-0.3025686284412433,-1.0777086944080658,2.824074e-01,5.196820e-01,1.000000e+00,38/144,19.09%,DKK1;WNT6;WNT10B;CCND2;FZD2;TLE2;MYC;TLE6;PLCB3;AXIN2;ROR2;NOTUM;TCF7;NKD2;RHOA;CACYBP;WNT5A;RUVBL1;PORCN;APC;CTBP1;CSNK2A3;RAC2;RAC3;MMP7;RAC1;CCND3;CSNK2A1;RSPO3;CTBP2;CCND1;CUL1;WNT10A;LGR6;RBX1;DVL1;CHD8;TBL1XR1
prerank,Reactome_2022__Glycosphingolipid Metabolism R-HSA-1660662,0.34928772678583186,1.0773359795129958,3.108108e-01,6.272288e-01,1.000000e+00,12/39,17.13%,SMPD1;ESYT3;ASAH1;ARSG;HEXB;GLB1;GM2A;NEU3;EGFL7;UGT8;ARSJ;CERK
prerank,GO_Biological_Process_2023__Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993),0.4124027865299454,1.0766917277756498,3.433476e-01,6.743350e-01,1.000000e+00,7/19,24.21%,SLC2A13;CHRNA7;IFNGR1;CASP3;RANBP9;GSAP;LYN
prerank,GO_Biological_Process_2023__Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),0.3526057490872936,1.076608770400626,3.207127e-01,6.730252e-01,1.000000e+00,12/38,18.40%,CDKN1A;KLF4;FHL1;USP47;PTEN;PKD2;BRD7;DCUN1D3;RBL2;PRMT2;ZNF655;DACT1
prerank,GO_Biological_Process_2023__Actin Cytoskeleton Reorganization (GO:0031532),-0.3614693999065635,-1.076578385023787,3.428064e-01,5.762638e-01,1.000000e+00,9/48,10.49%,MCU;CDC42BPG;ANXA1;S1PR1;FLNA;RHOA;PARVB;EZR;FER
prerank,GO_Biological_Process_2023__Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),0.4380981891563325,1.0764738884110578,3.239741e-01,6.718678e-01,1.000000e+00,4/15,7.21%,TNFSF4;NKAP;HLA-A;CD55
prerank,GO_Biological_Process_2023__Axonal Transport (GO:0098930),0.3642277893482365,1.0763805705413356,3.515284e-01,6.706235e-01,1.000000e+00,15/37,22.44%,AP3B2;KIF3A;BLOC1S6;ARL8A;KIF3B;AP3S2;AP3M2;SPAST;BLOC1S5;RAB21;BLOC1S2;KIF1B;DTNBP1;HDAC6;SYBU
prerank,GO_Biological_Process_2023__'De Novo' Post-Translational Protein Folding (GO:0051084),-0.3811196302578075,-1.0762214817860107,3.426443e-01,5.764519e-01,1.000000e+00,8/29,13.44%,HSPA2;HSPE1;DNAJB5;HSPA8;CCT2;PTGES3;CHCHD4;DNAJC7
prerank,Reactome_2022__Ion Transport By P-type ATPases R-HSA-936837,-0.3661443444174946,-1.076211103323386,3.439597e-01,4.545652e-01,1.000000e+00,10/42,11.44%,ATP2B4;ATP1B1;ATP8B3;FXYD3;ATP7A;ATP8B4;ATP8B2;ATP11C;ATP8A2;ATP1A3
prerank,GO_Biological_Process_2023__Regulation Of Protein Localization To Plasma Membrane (GO:1903076),-0.33178302909843665,-1.0762020735284927,3.190395e-01,5.758127e-01,1.000000e+00,10/73,8.26%,GBP1;GPER1;ACTB;AKR1B1;ARHGEF16;ATP2B4;STAC;NKD2;PRKCH;PRKCI
prerank,Reactome_2022__Signaling By B Cell Receptor (BCR) R-HSA-983705,-0.3122803798530747,-1.0760005989730566,2.799325e-01,4.540728e-01,1.000000e+00,43/103,24.46%,PSMB10;PPIA;PSMC3;PSMB3;PSMC5;PSMA2;PSMB6;PSMB5;PSMA6;CD22;RPS27A;PSMB2;PSMD13;PSME3;PSMC6;CARD11;PSMA7;PSMD7;FKBP1A;PSMA5;PSMD5;PSMD11;PSMD2;CUL1;NCK1;NFKBIB;PSMA3;ITPR3;PSMA4;PSMC4;PSMB7;PSMC1;PSMB4;PSMD6;PSME2;NRAS;PSMD3;UBA52;PSMD10;ORAI2;HRAS;PSMA1;PSMB1
prerank,GO_Biological_Process_2023__Negative Regulation Of JNK Cascade (GO:0046329),-0.3872105002368274,-1.0759678644520856,3.194946e-01,5.756845e-01,1.000000e+00,5/31,7.94%,PRMT1;SH3RF2;MECOM;PER1;DNAJA1
prerank,GO_Biological_Process_2023__Second-Messenger-Mediated Signaling (GO:0019932),0.3328352014219969,1.0755064701201882,3.231850e-01,6.716544e-01,1.000000e+00,13/51,12.42%,CXCL8;P2RX4;TRPM4;MCTP2;DDAH1;EIF2AK3;SPHK1;MCTP1;PLCG2;PLA2G4B;PPP1R9A;CAMKK2;RCAN1
prerank,KEGG_2021_Human__Cell adhesion molecules,0.30242407729613213,1.0754625853913515,2.950392e-01,6.003541e-01,1.000000e+00,18/99,17.44%,CLDN1;NEO1;SDC2;ICAM1;NTNG2;OCLN;CD99L2;CLDN23;HLA-A;PTPRM;CLDN15;CD276;GLG1;CD58;CLDN9;PDCD1LG2;ITGA6;ITGB8
prerank,Reactome_2022__Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,-0.3850248066555977,-1.0753019716790375,3.369565e-01,4.545618e-01,1.000000e+00,8/33,16.40%,AKR1C1;AKR1C3;AKR1B10;APOE;HSPG2;LDLR;SDC1;BCO2
prerank,GO_Biological_Process_2023__Transcription Elongation By RNA Polymerase II (GO:0006368),-0.3965550272796548,-1.0752607535026533,3.487544e-01,5.767028e-01,1.000000e+00,15/27,29.02%,SUPT16H;LEO1;PCID2;CDK9;GTF2F1;GTF2F2;IWS1;SART3;ELP2;SRCAP;PBRM1;USP15;SETD2;RTF1;ERCC3
prerank,GO_Biological_Process_2023__Protein Neddylation (GO:0045116),-0.41283536063437276,-1.07492482878431,3.528302e-01,5.768357e-01,1.000000e+00,15/21,29.62%,COPS6;COPS3;GPS1;NEDD8;COPS7B;RBX1;DCUN1D2;COPS2;DCUN1D5;COPS4;COPS5;COPS7A;UBE2M;NAE1;UBA3
prerank,GO_Biological_Process_2023__Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),0.4000017612349379,1.0737857613878805,3.378995e-01,6.750928e-01,1.000000e+00,8/24,18.69%,PDE8A;FOXC1;INPP5K;DUSP22;SOX9;EGFR;PDPK1;SYAP1
prerank,Reactome_2022__Diseases Of Glycosylation R-HSA-3781865,0.2852468709316573,1.0736757931689527,2.552083e-01,6.344439e-01,1.000000e+00,29/129,17.92%,ST3GAL3;SDC2;GFPT1;SRD5A3;THSD4;B3GAT3;CSPG5;SLC26A2;GALT;HEXB;ALG6;B4GALT7;B3GLCT;GLB1;CHSY1;CHST14;MOGS;ALG9;GALNT12;ADAMTS14;MAN1B1;EGFL7;ALG11;ADAMTS10;BCAN;ALG2;EXT1;B4GAT1;GPC1
prerank,GO_Biological_Process_2023__Regulation Of Blood Circulation (GO:1903522),-0.4025696845583162,-1.0733287640391802,3.438735e-01,5.800669e-01,1.000000e+00,6/27,16.47%,TPM1;PER2;DMPK;BDKRB2;KCNQ1;DES
prerank,GO_Biological_Process_2023__Organic Cation Transport (GO:0015695),-0.4138059437821734,-1.0730774182934193,3.489681e-01,5.800060e-01,1.000000e+00,5/25,5.92%,SLC29A4;SLC22A3;PDZK1;SLC7A6;SLC44A2
prerank,GO_Biological_Process_2023__Positive Regulation Of Protein Phosphorylation (GO:0001934),0.2591760916325553,1.0730098225070035,2.115385e-01,6.759181e-01,1.000000e+00,55/314,12.15%,GDF15;DGKQ;INHBE;DDR2;STOX1;BMP6;VEGFA;IL11;AKTIP;BMP8B;CAPRIN2;ARHGEF2;CDKN1A;FGF18;TGFBR1;RIPK2;TWSG1;PRNP;SNX9;RIPK1;TESK1;INSR;EREG;MMD;ACVR1;FGF21;SPRY2;NKX3-1;FNIP2;SPHK1;PRKD1;BMP2;JAK2;ADAM17;CHRNA7;PGF;FGF22;ALS2;WDFY2;PLCG2;LIF;LEPR;MOB1B;PDGFD;MAD2L2;ADTRP;SOX9;FAS;CAMKK2;ITGB3;HAX1;CREBL2;CACUL1;RB1CC1;DOCK7
prerank,GO_Biological_Process_2023__Positive Regulation Of Histone Methylation (GO:0031062),-0.4324841527243637,-1.0727064960650272,3.495495e-01,5.801626e-01,1.000000e+00,9/18,26.85%,MCRS1;BRCA1;SUV39H1;KAT8;SMARCA5;HCFC1;RRP8;WDR5;KANSL1
prerank,GO_Biological_Process_2023__Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),0.4322055237493935,1.0722606672070432,3.669725e-01,6.765076e-01,1.000000e+00,6/17,18.79%,SPRY4;SPRY2;FGFBP3;GPC1;SHISA2;SPRY3
prerank,KEGG_2021_Human__Gastric cancer,0.2842004727063365,1.072148212772928,2.575342e-01,5.994348e-01,1.000000e+00,25/128,9.00%,GADD45A;FZD7;CDKN1A;FZD9;FGF18;SHC4;FZD8;WNT11;FRAT1;TGFBR1;PIK3R1;FZD6;FZD1;TERC;WNT9A;FGF21;SOS2;FZD4;LRP6;PIK3CB;FGF22;SOS1;PIK3CA;BCL2;FZD3
prerank,Reactome_2022__Heme Signaling R-HSA-9707616,0.3484760155190869,1.072114202738837,3.175676e-01,6.355866e-01,1.000000e+00,11/41,16.00%,HBA1;NPAS2;PPARA;MAFK;NCOA1;HELZ2;NFE2L2;RORA;SIRT1;TLR4;CLOCK
prerank,GO_Biological_Process_2023__Hepaticobiliary System Development (GO:0061008),0.39686743564124305,1.0719283106150044,3.544304e-01,6.759955e-01,1.000000e+00,4/21,3.82%,CEBPG;XBP1;NKX2-8;CEBPA
prerank,Reactome_2022__Macroautophagy R-HSA-1632852,0.2915893591887666,1.0714006722409168,3.026316e-01,6.344720e-01,1.000000e+00,33/109,18.80%,WIPI1;MAP1LC3B;SQSTM1;RRAGC;PRKAB1;MTMR14;CHMP4C;ULK1;IFT88;ATG13;RNF103-CHMP3;NBR1;MTMR3;WDR45;ATG4A;EPAS1;RRAGD;DYNLL2;RB1CC1;ATG4D;USP30;CHMP7;RRAGB;ATG12;ATM;DYNC1LI2;UVRAG;PRKAG1;GABARAPL1;GABARAPL2;ATG4C;CSNK2A2;ATG10
prerank,GO_Biological_Process_2023__Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972),-0.40326072258714135,-1.0710955090748646,3.598553e-01,5.834040e-01,1.000000e+00,10/25,16.65%,AURKB;BRCA1;CHEK1;BABAM1;NABP2;UIMC1;DEPDC1B;NABP1;INTS3;CDK5RAP3
prerank,Reactome_2022__Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,-0.38831711798299196,-1.0710924898148855,3.351159e-01,4.623833e-01,1.000000e+00,12/31,21.77%,MAPK3;TTF2;F2R;GNG11;GNB1;GNG5;ARRB2;GNG2;GNB2;GNG4;GNB3;SRC
prerank,"GO_Biological_Process_2023__Phagocytosis, Engulfment (GO:0006911)",-0.41365177851554613,-1.070734542598273,3.480565e-01,5.835461e-01,1.000000e+00,6/23,13.43%,SH3BP1;CD36;CDC42;ITGB2;RAC3;RAC1
prerank,GO_Biological_Process_2023__Organophosphate Biosynthetic Process (GO:0090407),0.3677253903029633,1.0701213235897993,3.245033e-01,6.795971e-01,1.000000e+00,9/32,11.13%,DDR2;TPK1;MOCOS;GK5;ITPKA;PCYT2;MOCS2;ITPKC;FITM2
prerank,GO_Biological_Process_2023__Positive Regulation Of Apoptotic Process (GO:0043065),0.2631893050211244,1.070065757205289,2.452316e-01,6.782308e-01,1.000000e+00,64/241,18.53%,DDIT3;NUPR1;DUSP6;JMY;ATF4;SMPD1;GADD45A;PMAIP1;PHLDA1;TNFRSF10B;UNC13B;MOAP1;FZD9;CTSL;TGFBR1;PRNP;RIPK1;SQSTM1;BTG1;HOXA5;FOXA1;FOXO1;GPLD1;NKX3-1;HRK;FOXL2;RPS6KA2;ANO6;CASP9;BACE1;TRADD;BMP2;SLIT2;SIRT2;BCL2;FOXO3;GRN;OMA1;CYP1B1;HTRA1;SAV1;FAS;ATF6;MAP3K10;IRF5;IGFBP3;TCTN3;DCUN1D3;SIAH1;SIRT1;PIP5KL1;PCSK9;ATM;EMILIN2;LATS1;CASP3;TNFRSF10A;ITGA6;PRMT2;MCL1;STPG1;STK3;TGM2;BCL10
prerank,GO_Biological_Process_2023__Actin Filament Bundle Assembly (GO:0051017),-0.387290311347108,-1.069871407067138,3.738977e-01,5.849483e-01,1.000000e+00,6/30,10.10%,FSCN1;LIMA1;PLS3;CALD1;AIF1L;EZR
prerank,GO_Biological_Process_2023__Phospholipid Dephosphorylation (GO:0046839),0.4234534070224382,1.0693976721619118,3.846154e-01,6.786978e-01,1.000000e+00,11/17,26.54%,INPP5K;FIG4;PTEN;MTMR3;SGPP1;INPP5B;MTM1;MTMR6;SACM1L;SYNJ1;OCRL
prerank,Reactome_2022__SHC1 Events In ERBB2 Signaling R-HSA-1250196,0.41307044537173565,1.0691266814719038,3.449782e-01,6.378816e-01,1.000000e+00,4/20,8.13%,HBEGF;BTC;EREG;SOS1
prerank,GO_Biological_Process_2023__Response To Unfolded Protein (GO:0006986),-0.36064075596512535,-1.0690803072121622,3.506494e-01,5.861907e-01,1.000000e+00,12/40,14.04%,HSPB1;HSPA2;HSPE1;DNAJB5;HSPA8;HSP90AB1;HSPD1;DNAJA1;HSPA4;SERPINH1;HSPH1;HSP90AA1
prerank,GO_Biological_Process_2023__Positive Regulation Of MAPK Cascade (GO:0043410),-0.28111154395457544,-1.0683998072421272,2.933131e-01,5.871873e-01,1.000000e+00,38/231,12.90%,PDGFRB;GPER1;CD24;NEK10;HMGB1;EDN1;IGFBP6;MAPK3;ACKR3;ROR2;FERMT2;CAV2;TPD52L1;TGFB2;PPIA;TRIM5;FGF2;CCL26;CCL5;WWC1;MAP3K12;CCR1;F2R;APOE;GPNMB;MST1R;CD36;AVPI1;ARL6IP5;STK25;IRAK1;PDGFB;NDRG4;LAPTM5;CD74;TRAF7;SERPINF2;IGF1R
prerank,GO_Biological_Process_2023__Intracellular Monoatomic Cation Homeostasis (GO:0030003),-0.29691667864702476,-1.0678863751021708,3.045603e-01,5.877840e-01,1.000000e+00,24/143,12.92%,SLC39A10;EDN2;CAV1;TFR2;SCNN1A;MYC;EDN1;SCARA5;F3;ATP2B4;ATP1B1;CCL5;DMPK;CCR1;ATP7A;NUBP1;ATP1A1;ATP1A3;RYR2;LETM1;STOML2;FXN;STC1;TFRC
prerank,Reactome_2022__G-protein Beta:Gamma Signaling R-HSA-397795,-0.38779423748789515,-1.0676854046105193,3.614035e-01,4.685366e-01,1.000000e+00,11/30,21.68%,PLCB3;RHOA;AKT2;CDC42;GNG11;GNB1;GNG5;GNG2;GNB2;GNG4;GNB3
prerank,Reactome_2022__Signaling By PDGF R-HSA-186797,-0.35054255873389484,-1.067542235735832,3.322148e-01,4.679648e-01,1.000000e+00,9/48,12.44%,PDGFRB;GRB7;THBS3;STAT6;STAT5B;PDGFB;STAT5A;COL4A2;COL4A1
prerank,KEGG_2021_Human__Measles,-0.30413268312635927,-1.0673422801821577,3.116057e-01,5.438275e-01,1.000000e+00,28/113,17.84%,HSPA2;CCND2;TNFAIP3;CDK2;IRF9;BID;HSPA8;OAS2;MX1;MSN;CDK4;STAT5B;AKT2;MX2;IRAK1;OAS3;STAT5A;CSNK2A3;BAD;OAS1;CCND3;CSNK2A1;PIK3R3;CCND1;EIF2S1;IRF3;CCNE2;NFKBIB
prerank,GO_Biological_Process_2023__Oligodendrocyte Development (GO:0014003),-0.4524718408339361,-1.0673071498619853,4.011516e-01,5.885177e-01,1.000000e+00,7/15,20.72%,ZNF488;CNTNAP1;EIF2B2;EIF2B5;NSUN5;EIF2B1;EIF2B4
prerank,GO_Biological_Process_2023__Protein Targeting To Lysosome (GO:0006622),0.38091446636090404,1.0672161935567106,3.509934e-01,6.835314e-01,1.000000e+00,10/26,25.69%,PXK;SCARB2;VPS4A;GNPTAB;LAMP2;SNX16;SORL1;ZFYVE16;HGS;M6PR
prerank,GO_Biological_Process_2023__Chemical Synaptic Transmission (GO:0007268),0.2715005708097355,1.0670300902135332,2.521246e-01,6.825943e-01,1.000000e+00,39/194,20.81%,SLC1A4;SNPH;SLC6A9;GLRB;SLC1A3;UNC13B;BSN;SLC1A1;HTR7;NQO1;RPS6KA2;LRP6;LIN7B;CHRNA7;PTEN;UNC119;CHRFAM7A;APBA3;SLC12A6;SYN2;HOMER1;SNAP25;GAD1;KCNC4;GALR3;STXBP3;SDCBP;NTSR1;HTR2C;AKAP9;SYPL1;LIN7C;RIMBP3B;UNC13A;RIMBP3;PMP22;KIF1B;FCHSD2;MPZ
prerank,"Reactome_2022__Platelet Activation, Signaling And Aggregation R-HSA-76002",-0.280969951065983,-1.0670256086954515,3.053435e-01,4.680883e-01,1.000000e+00,44/226,14.79%,TUBA4A;MGLL;TMSB4X;TAGLN2;ACTN4;VEGFB;MAPK3;TIMP3;DAGLB;PFN1;FN1;TGFB2;PPIA;RHOB;ECM1;TTF2;WDR1;F2R;SERPINE1;FLNA;RHOA;TGFB3;CAP1;PRKCH;PRKCD;CD36;ACTN1;GNAI1;CDC42;PDGFB;YWHAZ;GNG11;STXBP2;VCL;PLA2G4A;GNAI3;RAC2;SERPINF2;DGKD;CD109;VPS72;PIK3R3;GNB1;GNG5
prerank,GO_Biological_Process_2023__Carbohydrate Derivative Catabolic Process (GO:1901136),0.439684424882046,1.0669631712261354,3.642241e-01,6.812725e-01,1.000000e+00,6/15,15.58%,FUCA1;NGLY1;BPGM;FBXO27;MANBA;SAMHD1
prerank,GO_Biological_Process_2023__Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),-0.4405484316130717,-1.0664468742201445,3.756708e-01,5.898666e-01,1.000000e+00,7/16,13.43%,MCU;MDK;CAMK1D;CD74;S100A14;RAC2;RAC1
prerank,GO_Biological_Process_2023__Positive Regulation Of Notch Signaling Pathway (GO:0045747),0.38408045906018146,1.066315228336051,3.433476e-01,6.815650e-01,1.000000e+00,8/26,17.00%,JAG1;MESP1;DLL4;TSPAN5;IL6ST;TM2D3;DLL1;BMP2K
prerank,GO_Biological_Process_2023__Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),-0.39396199094218276,-1.0661920059104741,3.598553e-01,5.898077e-01,1.000000e+00,16/27,28.71%,HIF1A;HSP90AB1;COPS6;ZMIZ1;COPS3;HSP90AA1;GPS1;COPS7B;DCUN1D2;DAXX;DCUN1D5;COPS4;COPS5;COPS7A;PINK1;DNAJB2
prerank,Reactome_2022__Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,-0.37227649282475017,-1.0661825579331767,3.442623e-01,4.689118e-01,1.000000e+00,14/37,19.12%,CCT5;WRAP53;CCT4;TCP1;CCT3;CCT7;CCT2;NOP56;CCT8;CCT6A;KIF13A;FBXW9;CCNE2;XRN2
prerank,Reactome_2022__Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,-0.34042689634910683,-1.0657882026236687,3.403141e-01,4.688246e-01,1.000000e+00,14/56,17.06%,MAPK3;MYO1E;HSP90AB1;ARPC2;CDC42;ARPC3;ACTG1;ACTR3;ACTR2;VPS72;HSP90AA1;WIPF1;CYFIP1;NCK1
prerank,GO_Biological_Process_2023__Positive Regulation Of Oxidoreductase Activity (GO:0051353),-0.4287694177105775,-1.0655161431656277,3.586572e-01,5.907361e-01,1.000000e+00,5/18,15.39%,EDN2;EDN1;FDX1;FXN;PARK7
prerank,GO_Biological_Process_2023__Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),0.31279282333902814,1.0654160276936264,3.126551e-01,6.826985e-01,1.000000e+00,20/73,16.38%,TRIB3;SH3RF3;RNF19B;RNF144B;CEBPA;RNF14;ZYG11B;BBS7;ZER1;RNF139;SIRT2;PTEN;CSNK1E;RNF19A;MDM2;FBXO22;SH3RF1;NUB1;CSNK1A1;AXIN1
prerank,GO_Biological_Process_2023__Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),-0.30494115698669155,-1.0650829679329805,3.162939e-01,5.911195e-01,1.000000e+00,12/116,9.46%,GPER1;PDE2A;ADGRG1;AVPR2;RAMP1;ADM;ADGRL1;ADGRF4;PTGER4;GNAS;ADCY7;GNAI1
prerank,GO_Biological_Process_2023__Regulation Of Ras Protein Signal Transduction (GO:0046578),-0.3209275523457691,-1.0650089634742461,3.460899e-01,5.906317e-01,1.000000e+00,14/71,9.66%,ARHGDIB;RDX;EPS8L2;KIF14;STARD8;TGFB2;FOXM1;SH3BP1;KANK2;ARHGAP17;NUP62;RABL3;DYNLL1;ARHGDIA
prerank,GO_Biological_Process_2023__Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.2846186329376246,1.0650088212548914,2.845745e-01,6.824780e-01,1.000000e+00,30/130,12.12%,PPARA;PNPLA2;MID2;TRIM68;ZSWIM8;SNX9;SQSTM1;INSR;TRIM23;IRS2;MLXIPL;FOXO1;SVIP;GPLD1;PIK3CB;CCNY;ULK1;PRKD1;ATG13;TP53INP1;FOXO3;TRIM8;USP20;ATF6;SH3GLB1;PSEN1;TMEM59;RB1CC1;UFL1;TRIM38
prerank,GO_Biological_Process_2023__Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),0.42821330288528375,1.0646270291247617,3.671706e-01,6.820996e-01,1.000000e+00,5/15,15.75%,CHMP1B;CHMP4C;VPS4A;CHMP7;LYST
prerank,GO_Biological_Process_2023__Calcium Ion Transmembrane Transport (GO:0070588),0.3097486804270744,1.064180594422383,3.379121e-01,6.819200e-01,1.000000e+00,17/73,18.69%,PKD1;P2RX4;MCOLN3;TRPM4;SLC24A1;CACNA1D;PKD2;TRPC1;TRPV1;NALCN;TRPV3;TRPM7;ATP2C1;ORAI1;ATP2B1;GAS6;MCOLN1
prerank,Reactome_2022__Signaling By Receptor Tyrosine Kinases R-HSA-9006934,0.24517516103157969,1.064054053520266,1.916376e-01,6.492529e-01,1.000000e+00,57/448,8.34%,ITPR1;EPGN;TRIB3;DUSP6;AREG;ITGA2;GRB10;DNAL4;VEGFA;TGFA;HBEGF;SPRED2;SH2B3;PAG1;FLRT1;RNF41;DUSP4;FOSL1;FYN;FGF18;LRIG1;TIAM1;ATP6V0A1;PSEN2;PTPN18;PIK3R1;SH3KBP1;CDK5R2;BTC;SPRED1;VGF;INSR;EREG;FGFR3;IRS2;RAPGEF1;MAP2K5;GAB2;SPRY2;KIDINS220;RPS6KA2;VRK3;APH1B;PIK3CB;SPHK1;NCK2;SHB;JAK2;MAPK11;COL4A4;ADAM17;PGF;FGF22;SOS1;STAM2;PIK3CA;NCSTN
prerank,GO_Biological_Process_2023__Artery Morphogenesis (GO:0048844),-0.3895621809213212,-1.0640137930910538,3.669065e-01,5.924378e-01,1.000000e+00,5/28,5.57%,PDGFRB;FOXF1;FOLR1;TGFB2;STRA6
prerank,GO_Biological_Process_2023__Cellular Response To Peptide (GO:1901653),0.3382132600301985,1.0637787489234958,3.414634e-01,6.816525e-01,1.000000e+00,14/50,14.38%,ICAM1;ARHGEF2;XBP1;FYN;RIPK2;NGFR;LGMN;PRNP;CASP4;TRIM41;MDM2;PSEN1;ADRB2;TLR4
prerank,GO_Biological_Process_2023__Arachidonic Acid Metabolic Process (GO:0019369),-0.35790576122536033,-1.063617923589944,3.257840e-01,5.927298e-01,1.000000e+00,8/41,12.12%,AKR1C3;MGLL;GPX1;DAGLB;PTGES2;PTGES3;CBR1;PLA2G4A
prerank,Reactome_2022__Class C/3 (Metabotropic Glutamate/Pheromone Receptors) R-HSA-420499,0.36588252359728785,1.063017558288903,3.630290e-01,6.488815e-01,1.000000e+00,18/27,44.76%,TAS1R3;TAS2R50;TAS2R30;TAS2R14;TAS2R4;TAS2R3;TAS2R10;TAS2R1;GRM2;TAS2R16;TAS2R8;TAS2R9;TAS2R13;TAS1R1;TAS2R31;GRM3;TAS2R19;TAS1R2
prerank,GO_Biological_Process_2023__Regulation Of Lamellipodium Assembly (GO:0010591),-0.38337785976301575,-1.0630139024461351,3.613596e-01,5.935854e-01,1.000000e+00,11/30,15.65%,FSCN1;CAPZB;ARPC2;CDC42;FER;ACTR3;TWF2;RAC2;ACTR2;RAC1;CYFIP1
prerank,GO_Biological_Process_2023__Tight Junction Assembly (GO:0120192),0.3400798928546624,1.062774512527022,3.601896e-01,6.830256e-01,1.000000e+00,10/43,18.89%,CLDN1;OCLN;CLDN23;SLC39A9;OCEL1;CLDN15;PARD3;CLDN9;STRN;MARVELD2
prerank,GO_Biological_Process_2023__Morphogenesis Of An Epithelium (GO:0002009),-0.3901504513666643,-1.0627049340636452,3.787611e-01,5.936381e-01,1.000000e+00,9/26,22.51%,TNC;TIMELESS;RIPK4;ACTG1;VCL;KDM2B;WNT10A;PRKX;KRT16
prerank,Reactome_2022__Activation Of BH3-only Proteins R-HSA-114452,-0.38018510012148454,-1.0623666354105414,3.664825e-01,4.749472e-01,1.000000e+00,12/30,12.94%,YWHAQ;BID;YWHAE;BMF;E2F1;AKT2;DYNLL1;YWHAZ;YWHAB;TFDP1;TP63;BAD
prerank,GO_Biological_Process_2023__Regulation Of Interferon-Beta Production (GO:0032648),0.3415461017635577,1.0621826605445308,3.549107e-01,6.832541e-01,1.000000e+00,11/43,14.86%,RELB;RNF135;RIPK2;PPM1B;IRF7;TIRAP;IFIH1;TRAF3;IRF5;TLR4;RNF216
prerank,GO_Biological_Process_2023__Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),0.4110089212720631,1.062061278967599,3.563715e-01,6.821328e-01,1.000000e+00,7/19,17.05%,NDST2;SLC35D2;EXT2;GLCE;EXTL3;HS6ST1;EXT1
prerank,GO_Biological_Process_2023__Circulatory System Development (GO:0072359),-0.310434063338035,-1.062044503870741,3.249581e-01,5.946123e-01,1.000000e+00,19/111,10.22%,FOXF1;CRIP1;PDLIM2;PDLIM7;MTHFD1;SOX18;GLI2;HEG1;SOX4;FN1;TGFB2;PDLIM1;STRA6;ID2;CACYBP;HSPG2;NXN;KAT2A;PDGFB
prerank,GO_Biological_Process_2023__Protein N-linked Glycosylation Via Asparagine (GO:0018279),0.39320708219702666,1.0620427926489633,3.590308e-01,6.807277e-01,1.000000e+00,8/22,18.48%,ST6GAL1;MAGT1;OSTC;MGAT5;UBE2J1;MGAT1;FUT8;DAD1
prerank,GO_Biological_Process_2023__Lymphocyte Chemotaxis (GO:0048247),-0.42046513370298844,-1.0620300620314256,3.614679e-01,5.939636e-01,1.000000e+00,4/21,7.51%,KLF5;CCL26;CCL5;HSD3B7
prerank,GO_Biological_Process_2023__Cardiac Conduction (GO:0061337),0.35218332354080045,1.0615494268024497,3.445946e-01,6.806164e-01,1.000000e+00,8/37,9.50%,SCN3B;ANK2;CAMK2D;TRPM4;HCN2;HCN4;CACNA1D;MEF2A
prerank,Reactome_2022__CD28 Dependent PI3K/Akt Signaling R-HSA-389357,0.39141349124106817,1.0614751507229252,3.683036e-01,6.500466e-01,1.000000e+00,4/22,8.32%,TRIB3;FYN;PIK3R1;PIK3CA
prerank,Reactome_2022__Uptake And Actions Of Bacterial Toxins R-HSA-5339562,0.37842219230882146,1.061249170867184,3.325942e-01,6.472998e-01,1.000000e+00,9/26,16.11%,HBEGF;STX1A;ANTXR2;VAMP2;MAP2K4;SNAP25;MAP2K3;FURIN;VAMP1
