gene,log2FC_Er,pval_Er,log2FC_Fe,pval_Fe,padj_Er,padj_Fe
KCNG1,1.4187425661602868,0.0007046781476081031,0.29746658330531967,0.23029333988407427,0.005167828115377789,0.5014231615555207
KCNH1,0.5416679397209176,0.0003734395681029006,0.11582001577043116,0.17646290749344196,0.0034069370800249303,0.4434530785636981
KCNJ12,0.5012461945083191,0.007688345047475087,0.21017636228492526,0.15023535607974392,0.029375356364804543,0.41601887398917736
KCNK15,-0.9343189685550881,0.0005141624472795388,0.09109807928509177,0.5346797676233678,0.004181610027314184,0.7283289747693396
KCNK5,-0.7839622049334156,0.0009233446972664546,0.218873465598871,0.14216044740667205,0.006290875767955877,0.406038525646685
KCNN4,-1.6938229670642355,4.4103464861911545e-05,-0.029357105833460153,0.8617389113686049,0.0008777501331059436,0.9635166089333528
KCTD13,1.0606821398015074,2.939663693712166e-05,0.07565110492117195,0.45271556636677335,0.0006780132277174718,0.6610384567178895
KCTD18,0.7072211985130948,3.7675457004815224e-05,-0.08315473096292146,0.2519248340841501,0.0008003299751661678,0.5026401889255694
KDELC1,0.6290478811220075,0.0021554949198247597,0.06834783797115304,0.5973756688024687,0.01165700830384236,0.7762700520353217
KDM1A,-0.6639553800716831,9.33947167092784e-06,-0.06059969689689172,0.2572395575908751,0.000348610075227082,0.5026401889255694
KDM1B,0.5307036924107889,4.992979695152677e-05,-0.13140445306321982,0.04400608591238453,0.000932804888910546,0.3248847789841273
KDM7A,1.2582871726291682,8.858703727889152e-05,-0.2554700449359079,0.10855681414562415,0.001317282042138964,0.3719292800059938
KDSR,0.5764691767057009,0.00019096867783148356,-0.14434275325091658,0.0891414415643145,0.0021748549922402456,0.3505416759030216
KGFLP2,0.604440841327867,0.00010595238220064191,0.10687796563037551,0.16303325463599466,0.0014941602626661072,0.43049232650338787
KHDRBS1,-0.6961906681189136,6.547140760707848e-06,-0.07309176350189757,0.17686473530867108,0.00029566978957726314,0.4435112656550437
KHDRBS3,1.173583449967177,8.447031871232076e-06,-0.10137902207304154,0.273459373949204,0.00033153693760694137,0.5095259474263798
KHNYN,0.8696874239647048,1.8455496963417045e-05,0.22637000668827473,0.019185914923689325,0.0005169912505686458,0.31231311396833367
KHSRP,-0.6651974682658004,0.00036518570589286946,0.14749703115393897,0.1618268851667719,0.0033513530159461026,0.4299555098344361
KIAA0101,-1.056756738271452,0.00016913481989139982,-0.11505831555830945,0.4025726748773805,0.0020152937171424774,0.6243492648782408
KIAA0319,0.8591447749618314,2.7097969114895526e-06,0.20582484367360027,0.006671726606774961,0.00018765344308381037,0.2633539740986646
KIAA0319L,0.7098347010146565,0.00012552259392250277,0.29226822209515624,0.011481971259761914,0.0016610076194299491,0.29957953543658405
KIAA0430,0.6207940939765757,2.7013328524850282e-05,-0.02183679675247687,0.7017710325207681,0.0006475409943899235,0.8527366585706119
KIAA0513,0.5439262133536483,0.004684844607276644,0.0640307849797737,0.6248208352991977,0.020391672505256978,0.7970550184950868
KIAA1107,0.5625695502623412,0.03026119517262687,-0.35881316974979854,0.12193294520568261,0.08275676730073944,0.38583971761452157
KIAA1217,0.6934660315994401,0.00042052713799568966,0.2973964895021952,0.023827250063636663,0.0036595533649633988,0.3175064416437185
KIAA1467,0.6593681285072294,6.165729139285694e-05,0.14876735528453128,0.06711881472914553,0.001059879567270069,0.3333384021053512
KIAA1522,-1.147376196700362,1.4344383206069656e-05,0.08531410355917154,0.3800267192331907,0.00045156414602239936,0.607035951195773
KIAA1524,-1.0312367219591154,0.006587789475448496,-0.5843762830642726,0.06064530593888781,0.026267859059505773,0.3296125287822537
KIAA1644,-0.5694703258483814,0.00041854053056803304,0.015500175141490874,0.8548676618095372,0.0036522453740884184,0.9593532346553705
KIAA1919,0.5041417024920861,0.0014925214189611211,-0.010231284187543863,0.9145193766194504,0.00888510881630909,0.9965963189630638
KIDINS220,0.6166670362481843,0.007069729595694167,-0.2316815394484121,0.18300700560195465,0.02765889931663023,0.4501962036739745
KIF11,-0.7471119370596231,0.019420773046879093,-0.5402363876931581,0.0620104848529882,0.05879919533643745,0.33017933745472094
KIF13B,0.7030949678704338,5.3667783606587265e-05,0.08790563846346416,0.25208333881416006,0.0009787919642787754,0.5026401889255694
KIF14,-0.8603853654751507,0.0386606247018922,-0.8449497723515887,0.04119245352343713,0.09981688675855567,0.3248847789841273
KIF18B,-1.1243093866528175,5.3876756661516466e-06,0.08681692597023725,0.2888223945821769,0.00026923657905440876,0.5247925289994054
KIF20A,-1.4893384452608363,2.699745873919773e-07,-0.005656102252534029,0.927466833439401,6.345433493757672e-05,0.9999999999999998
KIF21B,1.376119942400868,1.5223605088011817e-07,-0.003103234370596418,0.95253315998771,4.640662284328936e-05,0.9999999999999998
KIF22,-0.9142713687141802,0.0008580514957144867,0.20072723002993853,0.22665291751152625,0.005978575945378271,0.4975843320751296
KIF23,-1.1810909012395445,0.00017711073797525056,-0.36309076638293264,0.04519551892244063,0.0020777399826811377,0.3248847789841273
KIF24,-0.8008252018253522,6.93119823752959e-05,-0.03140552626130149,0.7170404918480834,0.0011369651638064233,0.8642856594109296
KIF27,0.513010087822974,0.003571838978341278,-0.017004116365091818,0.8830238044768622,0.016828679782035543,0.9779294813128556
KIF2C,-0.915303402019049,1.0164099372761425e-05,0.08050273462847797,0.27939616294594327,0.0003718027550556129,0.5156044617375948
KIF3A,0.7440599443544427,0.004185048230449178,-0.34916710670952544,0.08013203546260043,0.01877328373802107,0.3411224982891255
KIF4A,-0.7252819456505676,2.8184752225637614e-05,0.09507078027454301,0.18777176637737175,0.0006634480285803243,0.45467612906712773
KIF9-AS1,0.7394317906324442,0.0003176098802112834,0.32357587860632947,0.017928825337342896,0.003041405606839986,0.31231311396833367
KIFC1,-0.7692686481479557,2.1879139564207432e-05,0.29026691796786247,0.0042374866582307845,0.0005684225321439686,0.2557872176377372
KLF2,1.1999035312542774,0.0016272263315852112,0.24921084738479196,0.303003307770986,0.009487398662637396,0.5383128216737575
KLF4,0.7402970092623486,5.3269344688821466e-06,0.09820913814407561,0.09208407374513398,0.0002679209923708359,0.35364107581636595
KLF5,-1.1286729381113227,5.690917464794899e-07,-0.2927418844252635,0.0012393816696984125,8.746796674882244e-05,0.18770864516862815
KLHDC1,0.5337877517922669,0.00047547996677973977,-0.11252809922616215,0.19873303028534056,0.003989233299266716,0.4661229961424569
KLHDC2,0.5260573534833296,1.1742605781717163e-05,0.09060106525270749,0.06356898547996256,0.0004083122808889865,0.33107149470785424
KLHDC7B,0.6276782845333551,0.0031917781060796964,0.017414353620137796,0.899675395913736,0.015427489841489865,0.9881146008657586
KLHDC8B,-0.6057474687543001,0.0032446175634736622,0.4412121396347968,0.013786757694476461,0.01562919547957158,0.3059903380519421
KLHL12,0.5472001610411352,0.000647287436656319,-0.04093425404415659,0.6455695057177604,0.004862113327396627,0.8124589733419003
KLHL2,0.5225717592490073,4.541673902375484e-05,-0.11368882161699026,0.0636546148433956,0.0008986727297512639,0.33126614466885546
KLHL24,1.2005605898509177,0.00024562451482914904,-0.24788943263690857,0.16147520530957937,0.002555445037670726,0.42977030051108944
KLHL28,0.6290869501990429,0.003265995789302846,-0.3186692193756747,0.05404424235015364,0.015707697721492147,0.3248847789841273
KLHL3,0.6507139816986796,9.628854850569638e-06,0.03797549537941676,0.4562381084851249,0.00035795072198560704,0.6630516114840106
KLHL35,0.9521770779049967,0.0016113531120681812,0.18817345415074763,0.324146224730215,0.009415862114928765,0.5576217504059097
KLHL36,0.5315914788117354,7.869067712393493e-05,0.08827834162646427,0.1666628562763044,0.0012217763027137266,0.4335605423230297
KNSTRN,-0.9047884809397798,0.00022403554327544991,-0.18855223712005864,0.15244589130796518,0.0024103588744164585,0.4197253277167971
KPNA2,-0.9908847950046472,1.846877788351441e-05,-0.07695360870552768,0.3800447879819135,0.0005169912505686458,0.607035951195773
KPNB1,-0.7090540120464026,0.0005389522970176971,-0.07453153252516052,0.5080064320170632,0.004317756247242085,0.7074339608338729
KPTN,-0.8398741014687143,0.0036899409197675187,0.3330700334372735,0.11789271841922991,0.01717714925491166,0.38184129978532233
KRCC1,0.9518492829689744,0.0019655004955007158,-0.4758351178363054,0.03999609755739727,0.010896939697698723,0.3248847789841273
KREMEN2,-0.7123161291116453,5.8927517727662784e-05,0.26328764196969573,0.01026884562025949,0.001036331056960531,0.2902256576948809
KRT17,-1.8669301966602556,0.00014889831967994903,-0.24473218175511383,0.3098310140936461,0.0018501020835232796,0.5444666840673317
KRT18,-1.323436481760303,0.00016702129663240866,0.2505694999171774,0.1676152832044411,0.0019966140623573557,0.43447895830629646
KRT7,-2.0511437462034037,1.232458129011966e-05,0.17959792420431725,0.2957847501316247,0.0004195217014825422,0.5322076268466454
KRT8,-1.9595762668551766,2.3917164031505174e-05,0.23356230221142826,0.21379248611695265,0.0006025412260829609,0.48340518866102905
KRT80,-2.358679719386861,1.084485473064377e-06,-0.018224985995903182,0.8835665301122546,0.00010838928580517734,0.9782189039837652
KRT81,-2.2051999946808882,2.567598235250197e-05,0.015520430428009033,0.9380006812662811,0.0006295123564250372,0.9999999999999998
KRT86,-1.027929584945699,0.0003998195111756782,0.24782731050085965,0.1389574804644418,0.0035533036245885105,0.40266912891392564
KXD1,-0.5168194630754479,0.003944323707339815,-0.02410868244143258,0.8393796786714942,0.01798889082061529,0.9488414291039327
KYNU,-0.8715831003909531,0.0024307840238158305,-0.5364345710609552,0.021585066574277088,0.012623236739236666,0.31258914563455403
L3MBTL1,0.5271070509241669,0.011689050478451838,0.030894579750963602,0.8408874098973594,0.04026986876076175,0.9495481093426378
LACC1,0.5581116589756727,0.00887414910785882,-0.3030968989107397,0.08405423413249766,0.03264648363262506,0.3460166424225483
LAMA4,-0.5185726350689454,0.0030841149102853104,-0.1402326053156115,0.24428092083435068,0.015038246256763085,0.5026401889255694
LAMB3,-0.7429607592341667,0.0013331681693338946,0.3451652529464837,0.03961574403633514,0.008168342392801368,0.3248847789841273
LAMP3,0.8681356995980694,0.00024035500325102134,-0.022793631436703623,0.8452320163723543,0.002514927350950332,0.9523982481069452
LAPTM4B,-0.5863877026496497,2.8003558137789102e-05,-0.08375097195431151,0.15610418106319765,0.0006625938917725261,0.4238312531062105
LARP6,1.4471628597111899,3.826171682224696e-07,0.225524088765069,0.01041316183388008,7.214503099782443e-05,0.2907736334987277
LBH,-0.5750600524846542,0.000513816008835704,0.2148005828271686,0.04511365995552914,0.004181610027314184,0.3248847789841273
LBX2-AS1,0.5189302466032216,0.005224380374799796,0.2535413286850486,0.08165025000311259,0.022134333346094107,0.34275489386204483
LDHA,-1.3937324452695645,3.9229293347722903e-07,-0.19558413780458112,0.01653299048940272,7.247512882119716e-05,0.3096511062163426
LDHB,-0.83923055623132,0.00047799006482875843,-0.19923794087621152,0.1552696134947053,0.0040011159202370675,0.42274781452551025
LENG8,0.5372753848508572,0.00010843650923297495,0.15899271363856868,0.03806147011811139,0.0015162872736017674,0.3248847789841273
LETMD1,0.6077909140334649,0.00011555230645281349,0.19746833984928652,0.028202152321104866,0.0015800762533964554,0.32080424868068846
LGALS1,-0.9309557491654178,0.0008624296851827983,0.2325446927510099,0.17665622864634312,0.005995377781069319,0.4434530785636981
LGMN,0.7455619995563794,0.0002867318603443084,0.3126226435683193,0.01975327821129271,0.002831709355128186,0.31231311396833367
LHFP,0.6808479021445251,0.0004006299553852976,0.003736825224672466,0.9702980135993633,0.003557049458251016,0.9999999999999998
LHPP,0.5040906492983104,0.001259036023086263,0.25953402941225473,0.026109681535954474,0.007861990051979429,0.31941478201802187
LHX3,0.5009590495214725,0.0003759494959781356,0.1861605245533858,0.03758161834851822,0.0034226561878746144,0.3248847789841273
LHX4,0.6306705904331339,0.018088718604752682,0.18737134901453442,0.375387422747014,0.05563185863139844,0.6028835049672009
LHX4-AS1,0.6176817978220994,0.00915385328055526,-0.020233122186337344,0.9054405627970327,0.03341129046125638,0.9911855979579579
LIFR,0.9717651527744119,0.006633671193144534,-0.3682865275221073,0.17459892976224528,0.026393266504810425,0.4421174616297198
LIG1,-0.849672825059818,0.00019183995090652547,0.33477560353533764,0.01894104310724492,0.002180703978918801,0.31231311396833367
LIMA1,-1.0545014285080034,0.0003908898893640332,-0.2326676669886697,0.16805857013889497,0.003506513949881263,0.434703895890311
LIMD1,0.5540246746235862,6.023290044241813e-05,0.2622117674552234,0.0033246009273428384,0.0010510836936253318,0.2360672042634326
LIME1,0.5229366872003101,0.0006348017820947765,0.3888300105649746,0.002916274105936926,0.0047898203772745295,0.23187481190901293
LIMS2,-1.3413669205270558,0.0002732718763849521,0.27563145323215676,0.17014150725938898,0.0027417129013059646,0.43687886673792287
LIN7B,0.544389164320686,0.0037382134713129316,0.209811669341796,0.12742046418968653,0.01733568062634724,0.38964439617502034
LIN9,-0.5596382141395867,0.03855258085905299,-0.4780109478258531,0.0650166772034807,0.09958010223302911,0.3322527714953205
LINC00239,0.6821863783826024,0.017875110340423273,-0.13659215550650308,0.5415484203022307,0.055196051249536,0.7338609029656812
LINC00294,-0.5153504727809569,7.134738518859475e-06,0.03539514608633095,0.36203674362019334,0.0003048933820325696,0.5914793707066721
LINC00339,0.6995740140539508,5.738044613577885e-06,-0.0015844829109468441,0.9741630024024105,0.00027690985747319134,0.9999999999999998
LINC00467,0.720029248299759,0.025438860145616166,-0.28848093474614983,0.2811773428458736,0.07257475465033843,0.5177422330263796
LINC00473,-0.7126065376720307,0.007682096648088869,-0.01996733513214503,0.915832027007596,0.029367971874719807,0.9976514457396624
LINC00601,-0.5075842884322461,0.00944046664706303,-0.060304248610232,0.6710615693209516,0.034238773542491135,0.8314645907705169
LINC00673,-0.8981081149507821,0.0013332786507548571,-0.2595506108217879,0.15434572949214118,0.008168342392801368,0.42191325886519393
LINC00674,0.8855560665548702,5.464972906059754e-06,0.11928120579298918,0.08933675439352809,0.00026941874515318845,0.3509253638089945
LINC00707,-1.929754323111292,5.709884573463252e-06,-0.36816797385132705,0.029326951447337407,0.0002762798646789494,0.32080424868068846
LINC00842,-1.7881239004470093,2.5677541371572205e-06,-0.16204044467321913,0.1724084982855761,0.00018346569250549542,0.43949148900950347
LINC00852,0.6275360199938552,0.008513829172225287,0.3054015427712512,0.11052331080510304,0.031669297449664534,0.3734475068585506
LINC00899,0.5001925399638038,0.00041981287607189183,0.06520807860371401,0.39594710462795557,0.0036581121978822777,0.6191061891219741
LINC00963,0.670499638777662,5.435863528509638e-05,0.17054761889004796,0.04221911348104572,0.0009843475619227696,0.3248847789841273
LINC00968,-0.5221460059208184,0.0023185372795446984,-0.43385706949988845,0.005676001253346132,0.012213723169030107,0.2606654104500647
LINC00987,-0.5484225794455395,0.004472907534625029,-0.1560617777113001,0.2552469514756355,0.019736906829503447,0.5026401889255694
LINC01003,0.8985582532416099,0.00010318628302671706,0.06177053861228023,0.5575027573141396,0.0014618722823847056,0.7464659905765455
LINC01119,-1.2199676070743881,3.780386609801771e-05,-0.2351653313655611,0.08309640397940901,0.0008021261147711647,0.34494626163944414
LINC01124,0.7900287191118647,0.00015883431169453415,-0.05177434466058182,0.6033849275929137,0.001927723663499024,0.7806401871453911
LINC01133,0.8076879861710619,0.0007617574221579048,0.12459336969718657,0.37047194870933337,0.00547232649303538,0.598686335208845
LINC01137,0.6607117725044537,0.004067294309468708,0.39027233577781273,0.03737113271389932,0.018386261225947276,0.3248847789841273
LINC01186,-0.6833436011711337,0.03464938774588249,-0.10071479619811263,0.7024032182534514,0.09175290312323596,0.8532111451407793
LINC01260,-1.0979852023770666,0.00017332605294617158,-0.22963829454896775,0.1358295161044345,0.0020505391386710725,0.40002419000978745
LINC01270,0.5042587908303272,0.009623157632316467,0.19041915301788034,0.20757176984744732,0.03477035817761125,0.47575033465035227
LINC01468,-2.044391525712047,0.0007986185607646855,-0.8975276676524331,0.03417790116386471,0.0056615246032504256,0.32454990869255734
LINC01481,0.6024889052445613,0.035499665700010063,0.14411465125237077,0.5420473684934821,0.09357095916604469,0.7341562773804641
LINC01521,0.5503148319662511,1.9160016559449175e-05,0.02532129519886465,0.597212705638559,0.0005285621461121047,0.7761685771427018
LINC01569,0.7373521932844679,0.0009812317440419098,-0.1562488937102982,0.25201884453804857,0.006606312716574507,0.5026401889255694
LINC01578,-0.8291563786801259,2.4966891205446596e-05,-0.01945588089728024,0.7949633092779806,0.0006213721419091671,0.9161287207292713
LINC01604,1.006082314490139,0.0029600424710232017,1.1163851880340179,0.0017594674188030539,0.014533093437343873,0.20762244908914773
LIPT1,0.634102353001739,0.01346879937570095,0.065330443796231,0.7336902371314795,0.044700479147445175,0.8754122537109245
LIPT2,0.7799085039247678,0.0021810636705856283,0.1899769707084796,0.2589176871565191,0.01174711992804499,0.5026401889255694
LMBR1L,0.9487413299206344,1.9437901597166124e-05,0.23019837082905478,0.026160556940147767,0.0005314188642932264,0.31941478201802187
LMCD1,-1.1286931750083191,3.061595418345494e-05,0.04651717424171941,0.6612928366655957,0.0006938857521875971,0.8241157880138836
LMLN,0.5618119659287043,0.005103984551057754,-0.26248428894628356,0.09139899443736446,0.021831589672321405,0.35342232732756784
LMNA,-1.0027311876036868,0.0005738347125684022,0.2716997929073898,0.12316260783008165,0.004489066250160854,0.3864271037389659
LMNB1,-1.057744277792918,4.005746494239054e-06,0.04180877843781279,0.5541348004023339,0.00023332835471220474,0.7436441044360325
LMO1,-2.503070000809695,1.868882589128776e-07,0.28779381439398455,0.022311883826086284,5.34091602424458e-05,0.3147123267417812
LMO2,2.1487231084702585,7.388733390535282e-06,0.44184472085096926,0.026096480151442433,0.00030783583989268866,0.31941478201802187
LMO4,1.2489755966378757,1.0460909389623787e-05,0.03713820384230888,0.7030330297266807,0.00037962308082583143,0.8535247669359858
LMO7,-1.6139455855969689,8.484954123952706e-06,-0.5943204076079527,0.0021484184235023873,0.00033167831107593955,0.21022831424141006
LNPEP,0.5743116539197237,0.00620057220904865,-0.29399383958711567,0.07935004543435653,0.025079271495687703,0.3404607491037757
LOC100049716,1.4733196698690207,1.0089603778260184e-06,0.07372182741735675,0.3551850798839303,0.00010547920013952537,0.5858888087190733
LOC100129034,-0.5195088724470953,8.423581658731529e-05,-0.12526539431192077,0.064776186618815,0.0012795504222477686,0.3322527714953205
LOC100129550,0.7526753288764593,0.0002123973152882696,-0.006174487671789931,0.9501934835917265,0.0023303820615611583,0.9999999999999998
LOC100130238,-0.5646503398969683,1.776474614164141e-05,-0.17356401710230016,0.009237138373448958,0.0005086809999626177,0.28858388668289603
LOC100130476,-1.3491694841387551,0.00030989088861804113,-0.46210717802969425,0.04414788341753545,0.0029846784375060415,0.3248847789841273
LOC100131564,0.5152692590034322,0.010311939339365203,-0.026778802296599343,0.8545767936548494,0.03664687025294295,0.9592647638303602
LOC100132356,0.541077476365342,0.01063822475195431,0.2597684702828949,0.12980512186842616,0.037490005917773475,0.3928843661069002
LOC100268168,0.8042682304490401,0.0031291298136383984,0.014812706387959779,0.933005349066666,0.01520100512389012,0.9999999999999998
LOC100272217,0.6377724756679426,0.0013035588236021633,0.07598890536425255,0.5249878950482189,0.008060088846434183,0.7213062350084077
LOC100286922,-0.787142484315871,0.0008410032959492312,-0.4023055381953792,0.01987845155013491,0.0058889549322019286,0.31231311396833367
LOC100288152,1.3344635864608254,0.0007174382915061067,0.17667423839379354,0.433027479414028,0.005239809209194346,0.6456931842884863
LOC100288162,0.6134620640311691,0.02434393118662979,0.14432532880517032,0.5082493167811852,0.07016238597596264,0.7076105658771317
LOC100288637,-0.5328137740223641,0.00025390905677275736,-0.15377669036434885,0.06835908050210858,0.0026192874497313772,0.3342133065371798
LOC100499484,0.5700633760771705,0.008974483577251936,0.10831844336251763,0.497500345388043,0.032934049885220286,0.6973467597806711
LOC100506271,-0.588778215096286,0.008322945416527837,0.08465819101831017,0.5985743198183936,0.031123833912961387,0.7771971320285211
LOC100506302,0.6825599033417751,6.761206277706471e-06,0.22424159681146777,0.0031206617092322847,0.0002995480989958661,0.23416578387969972
LOC100506688,-0.6157464712710529,0.003887023872306267,-0.0661228316811802,0.6423790320759108,0.01780011683136746,0.8093904999082674
LOC100506746,0.531125080026846,0.00019590709863231967,0.2558132959926635,0.008175302028628526,0.002202299221871621,0.2728581644226565
LOC100506844,0.526449894516604,0.01886859570647934,-0.048550204886814774,0.7786175302535334,0.05753694822799385,0.9053842324547848
LOC100507291,0.9809150870430889,0.0019299542656029125,-0.019694504602040776,0.9195714363448589,0.010745468346385775,0.9998099773328779
LOC100507564,0.840545355264619,0.0005707900081562268,-0.10490005393888334,0.44009650791303656,0.004482917146519032,0.6510315444177582
LOC101926941,0.9915061648827821,0.0024274858162152504,0.1710810617929379,0.4205268454833246,0.012613271471186628,0.6368137112013583
LOC101927919,-0.6058660098518077,9.760248747867176e-05,-0.43693736452997106,0.0005920866463623353,0.001412301816443755,0.17189309145979542
LOC101927934,-0.7097819446074068,0.0166226339129941,0.2429658561259191,0.30315589831996603,0.052232989228868126,0.5384793027359599
LOC101928069,0.7885536747295298,0.012335478358423673,0.15092887745595954,0.5241954287948298,0.041927832268750305,0.7209292347362727
LOC101929709,0.6207383973437465,0.010185715081263385,0.17792614737005805,0.3306812481852939,0.036322232177092476,0.5638355552056868
LOC102724238,0.5079031951638386,0.00839337209637174,0.05197654986771095,0.7067208937660701,0.031316763696988804,0.8561916372114606
LOC102724814,0.6240014483969031,0.0029488167553537972,0.008307077215888511,0.9509514793918714,0.014498349047156169,0.9999999999999998
LOC155060,0.5338881268853529,0.00019482895278401295,-0.004154254719884777,0.9520135454990402,0.0021981741096653677,0.9999999999999998
LOC285696,-0.9579087737974326,0.00036426519993936575,0.070772061356267,0.6140382290206059,0.0033462634389206424,0.7883447430006235
LOC344887,0.5825542433413242,0.0031684742450286533,0.08251386203570855,0.5263770738948368,0.015343233767957126,0.7224056601823403
LOC374443,0.945201381026908,0.00016489868181681226,-0.11034158838893315,0.36957302982515544,0.001980299993716019,0.5978146913860523
LOC389641,0.5664897944051256,0.009357033537687834,0.012909517717767011,0.9344390468895197,0.03400524940271352,0.9999999999999998
LOC389765,0.7207665411458529,0.014436498267933431,0.08553230460228924,0.7003096324627105,0.047167480050107624,0.8516964677001779
LOC391322,0.9967908821854685,0.001568259450842842,0.1859367443850732,0.34750558805061127,0.009234856843501475,0.5779120936029896
LOC403323,1.1212151934226537,4.98478707181426e-05,0.270139679265902,0.04822708386597803,0.0009322265392994152,0.3248847789841273
LOC439994,0.8765386875212372,0.00016586189368747215,-0.06994383081380076,0.5324119953108118,0.0019905603907768147,0.72664841386723
LOC441242,0.5116171429396359,0.016623741405207292,0.03186401231309123,0.8444435266841724,0.052232989228868126,0.9520355114993228
LOC646762,0.8505425986470068,2.2864457179564107e-05,0.13337082468055242,0.11481963638262832,0.0005873468003008813,0.37811507912104286
LOC653513,-0.678574797244368,0.022907093678154217,-0.3609999254481251,0.1573548084484587,0.06704250770844641,0.42512044816128813
LOC729083,0.6857367736063167,0.01350917478642153,0.16587379342632885,0.4350055603732679,0.0448100846651523,0.6472992025454926
LOC81691,-0.5369892517867646,0.0009883709007573957,0.014648792406562005,0.8759326115793868,0.006638745418601824,0.9731993357907294
LOC90768,-0.5965521734233926,0.00017969658274639326,-0.13783800774540625,0.10761633908068947,0.002093198942353412,0.370957942289071
LONRF1,1.2705830598363217,0.00012649820596697048,-0.042455203766606144,0.7808008175243287,0.0016656963190323183,0.9067692490782281
LONRF3,0.7080370430799191,0.00019860020798721488,0.20222606552024616,0.06152891566956928,0.002223454374448392,0.33001872950041705
LOXL1,1.5150202794035257,0.00014427498868261625,0.25397943201502493,0.2036349388843624,0.001813994391949025,0.4708575261940567
LOXL1-AS1,0.7309641835585952,0.002923932470466285,-0.1503438790356233,0.35928515070209577,0.014426416208478109,0.5896738519688919
LOXL3,-0.7862693947030779,0.0024652839772148706,0.031059709211370325,0.850103582279393,0.012751709259971716,0.9560594306026009
LPGAT1,0.6547186493743917,0.002721213271947622,-0.2694086971331914,0.0905578593656514,0.013706991869557785,0.35255496973132483
LPIN2,0.5357751419039443,1.769081170844907e-05,0.12574397455314065,0.027904398899985687,0.0005080632672165143,0.32080424868068846
LPPR2,0.6972416578845324,0.002294620471781631,0.3131070381310462,0.06319373613762318,0.012143694568543412,0.330894198098233
LRFN1,-1.046153028995077,4.364127482262706e-06,0.06508105662520296,0.36878545689598885,0.00024409752798344004,0.5970951693061909
LRFN4,-0.6080397769790031,0.006247469471158775,0.18782251131735533,0.2506862393110322,0.025218763325423523,0.5026401889255694
LRIG1,0.8315060472849738,0.00043570602913949985,-0.06707676998619616,0.5946460462079359,0.0037519130287012484,0.7743807967150472
LRP10,0.7187410340166824,0.0015842467163362667,0.35518773725319436,0.03584560881533855,0.009299060475542464,0.3247232220072026
LRP11,0.63913909482532,2.630949502050301e-05,0.057515812355474406,0.34161933906721986,0.0006381788810466334,0.5729877317714271
LRP12,0.6298473570901713,0.0002793155585600768,-0.10334280897967167,0.2614605342063697,0.0027846038055146342,0.5026401889255694
LRP6,0.5852535040394635,0.008144584286448386,-0.3327636974994175,0.06936599172459944,0.03063851225815322,0.3349271353334012
LRR1,-0.8357391297491003,0.0003633369864750639,-0.11951608214698994,0.342887558794014,0.0033394138103662913,0.5737807107566927
LRRC23,0.5638057220731646,0.02070471393993931,0.37542663163057743,0.08336560276208739,0.06177642803606083,0.3454193479412205
LRRC27,0.5187852372680365,0.007084454353154607,0.05979627426034198,0.6606701038824896,0.027698732389738724,0.8238669257524193
LRRC28,0.850659344130914,0.0004827399083821031,-0.0950625368541431,0.4740726041991902,0.004029809641400577,0.6788321057004438
LRRC37BP1,0.5451393740818915,4.5771786276421345e-05,0.11423804565897916,0.07169357453845904,0.000902118503228175,0.33667396958995355
LRRC42,-0.6042292683982601,1.1769856775251295e-05,-0.03895906959090176,0.42797761270125767,0.0004083951645571294,0.641797022467728
LRRC45,-0.5422978626266565,0.01191407343945085,0.27113804693381915,0.12531012945074957,0.040787971426947574,0.38803782044726665
LRRC57,0.6713617719861917,0.00010082630331550123,0.2010962472411199,0.03480349703841212,0.0014407133497191544,0.32454990869255734
LRRC59,-0.6854818113811375,0.00013933078236406173,0.1831483092594116,0.062144815980842004,0.0017671676179379632,0.33017933745472094
LRRC75A,0.6005327859027391,7.267198111540207e-06,0.13738060127289486,0.016925491337156758,0.0003073456090959363,0.3096511062163426
LRRC75B,0.6749992262353485,0.023502265021697975,0.6158808703743727,0.03318949390099249,0.06831793185741512,0.32454990869255734
LRRC8B,0.5275646224886258,0.0022674461878122083,-0.10705949124481796,0.342418156282631,0.012059525449201578,0.5735715796693214
LRRK1,-0.6873970420799912,0.0001726268469670238,-0.05673810880783036,0.521784447868595,0.0020435890168458673,0.7191197009657602
LSM3,-0.6269870706655615,4.1176676768603635e-05,-0.08174511871937173,0.21566027676291014,0.0008462038405592815,0.4854678722453694
LSM4,-0.5759173266685891,0.001437698300530877,0.16648265795517952,0.15935774748421067,0.008641308549691008,0.4274938693878283
LSM5,-0.5556058531858206,0.006629106516778803,-0.11888474522573325,0.41807484735814393,0.02638658502543728,0.6349932700697934
LSM7,-0.7630153895759502,2.0349406963412667e-05,0.13759902412338018,0.07374462333082535,0.000545734095836976,0.33786603784895025
LTB4R,0.6011612860833316,5.1493921730404414e-05,0.2152519854107854,0.010640979952746984,0.0009538741153331207,0.2935498089528542
LTB4R2,0.6145031159594498,0.00034946756158134095,0.18376255601112462,0.07321412368279068,0.003244549086965851,0.33767025720263616
LUC7L,-0.7232632060532684,0.0010396266606750616,-0.0009885888813396509,0.9938116566301234,0.006906927578549538,0.9999999999999998
LUCAT1,0.7252581262800488,0.001178599861282852,-0.4083553735083646,0.017442898221723062,0.007501328064990898,0.31181068815885643
