Gene,log2FC,pvalue,padj,plot_color
AL157392.1,0.041069583819544064,0.34889964464540424,0.49095667343441446,grey
AL353193.1,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
ARSDP1,0.09030409683529089,0.564417898230303,0.6798612672221783,grey
AL392103.1,-0.01460916442048518,0.2499891016380461,0.3830253880007672,grey
EEF1B2P5,0.023225030955258658,0.8103971712955312,0.8570175198059207,grey
AL603841.1,-0.03169925001442314,0.006309876860007077,0.017506710651224756,grey
AL139008.1,0.02827992748336842,0.3236117323467035,0.46577289559166507,grey
RPL23AP36,0.056374359844106464,0.20869829033117848,0.3359317244947119,grey
RANP4,0.7365707627966709,3.811542320991931e-05,0.00017002586281783012,grey
CAMTA1-AS1,0.19400962790029772,0.03720865636699163,0.0821950151309488,grey
LINC00237,0.054184660345234545,0.7523507124610825,0.809402362181862,grey
LINC00972,0.2096094597931123,0.03415767626056811,0.07649070751746889,grey
AL035250.1,-0.012461817789931287,0.8583423722595718,0.8935692407610155,grey
PSME2P2,0.6821271494466968,3.207369985238901e-07,1.991030631228172e-06,grey
MORF4L1P4,0.051428167123678335,0.29956335206652124,0.43923252854936695,grey
PGBD4P5,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
DYNC1I2P1,0.3501422023315669,0.05899360499981564,0.12138155108095287,grey
SLC9A3-AS1,1.7805267028573608,3.00446865143884e-11,3.337543230444503e-10,re
AL358216.1,-0.9062268437098056,4.60335338204842e-13,6.503086032458443e-12,grey
AC114495.1,0.0920652404215012,0.38674543852805754,0.5274395861770106,grey
AC018643.1,-0.009218328840970352,0.5732456776689066,0.6863947492328777,grey
AC073957.1,0.09214614473716956,0.44223576370998274,0.5777479095320371,grey
RPS12P10,0.006954177897574137,0.7729370043006007,0.8261975948477697,grey
AL050338.1,0.054965815155737945,0.13813252142841234,0.24273848525349623,grey
GOLGA2P7,1.5201944725787255,8.845267955710608e-13,1.1991549942837923e-11,re
AL160290.1,0.10496554667362029,0.06251908065230119,0.12749250204168394,grey
TUBAP9,0.03300488545446309,0.5065383002689747,0.6351272427927888,grey
TOMM22P5,0.03676988706376457,0.5763742171229178,0.6893222241722736,grey
AC012354.1,0.4599717741396948,0.0003527320079890718,0.0013098127601672324,grey
HSPE1P24,-0.031913746630727775,0.09942714927388648,0.1860778225365417,grey
NPM1P39,0.9478106566581643,1.0167194393471775e-07,6.853176930015324e-07,grey
LINC00618,0.35213639797430624,0.009762149622089093,0.025761545002162014,grey
RTRAFP2,0.1406197439391978,0.006440051428774966,0.01782449408978866,grey
AC012462.1,0.48894906027636176,0.00010034639715831488,0.00041409481221546806,grey
TXNP2,0.03280303234890114,0.22792456444635503,0.35900916456883775,grey
BRI3P1,0.6934685535929846,2.404240872511333e-05,0.00011081173852448977,grey
AL049737.1,-0.1324330066999743,0.35186982161841796,0.49391708773498927,grey
DUTP6,1.290203432926911,7.047521142572086e-15,1.270962252683912e-13,re
AC096631.1,-0.029371086230710254,0.6165095622491137,0.712935455730241,grey
AL662890.1,0.3975749574149628,0.014833830550639995,0.0371701536363667,grey
OSTM1-AS1,0.07847810099458509,0.28893321265228167,0.427834522655209,grey
AC109780.1,0.019651961886678823,0.8692046902178648,0.9020998204821479,grey
ATP5MGP4,0.0105522574182304,0.7626398555948284,0.8181490946187252,grey
AL590617.2,-0.007392207050889064,0.964352695817124,0.9739080855165156,grey
RPSAP58,0.9142128387220908,3.9153633242494834e-07,2.4035767569444126e-06,grey
LINC00457,0.11365657844037148,0.05935152639762974,0.12203349858139113,grey
PVALEF,0.5089110726025214,0.011943366044732466,0.030743169388941408,grey
AL121584.1,-0.07955535714091334,0.005275389058094004,0.015041145383017467,grey
AC092601.1,0.006967553910299619,0.6127954594124667,0.7099344593800638,grey
AL353898.1,0.25651808978538115,0.008645531016566779,0.023139304585981096,grey
PPIAP8,0.38954826493321837,0.00036066441855676755,0.001336444352188385,grey
AC073283.1,0.2327213471495198,0.037782431319054635,0.08328329889250546,grey
PLEKHM1,0.3904128056890391,0.00033267751548507837,0.0012420415175790102,grey
AL136455.1,0.005835478438601514,0.8131967268026651,0.8585349387651579,grey
ZNF33BP1,0.4672347891221208,0.00016548262013670425,0.0006549822056651482,grey
RPS12P26,0.4053213494358867,0.013410293415769001,0.034062627877705656,grey
LINC00092,-1.068706763861123,2.061849312019809e-06,1.1361600605367281e-05,b
AC078962.1,-0.15304891984043278,0.10650822037666237,0.19653551188131507,grey
RPL10P17,0.0671694070158616,0.11941957624212733,0.2158597340582566,grey
SSXP3,0.049024148614208236,0.3899256180783671,0.5305978004814794,grey
AC246787.1,0.5948629593250137,0.0005628373594575188,0.0020026852039680383,grey
AL139230.1,0.016172506738544493,0.3662814217437108,0.5073149572133177,grey
AC078883.1,1.0278196977365919,8.762443317007276e-10,7.968615910691187e-09,re
MIR137HG,0.5746708426976407,0.004866060963857841,0.013998478312830293,grey
AL133387.1,0.09119057439141331,0.05475710536790456,0.11395201247922203,grey
AC092637.1,0.025822102425876042,0.3980551576375069,0.5393852766019157,grey
DUXAP9,2.5508123017461073,7.916122791282611e-20,2.868959392874022e-18,re
AKR1B1P6,0.009190035703750241,0.7847098582382726,0.8356967586839694,grey
AC073367.1,0.2223061083298967,0.145981208923304,0.2537426184963632,grey
AC079790.1,-0.021390514851700272,0.5230992812832216,0.64515522453924,grey
SMARCE1P1,0.1180881660145473,0.08936997330455493,0.1713797093782202,grey
AC007362.1,0.052510008864556944,0.6001637383236378,0.7031886419807549,grey
HSPA7,1.113444745183142,9.548347532241387e-05,0.0003955593862127732,re
AP001628.1,1.0515619559414402,8.22145672507093e-11,8.595159303483245e-10,re
CHCHD4P5,0.03549845013865855,0.20686099466079128,0.33354482034100946,grey
RPS27AP12,0.6961651979542014,1.891724487212546e-06,1.0482455659514859e-05,grey
LINC01795,0.29103705609759906,0.01968163683546361,0.0474904330547606,grey
AC008937.1,0.24501326631064368,0.004542754870515242,0.013165887357172303,grey
LINC02470,0.5829843384624022,0.003660400253625051,0.010867264331507361,grey
AL592402.1,0.4511882424885515,0.0011855915377019539,0.003942313537267583,grey
TRAPPC12-AS1,0.7552503849086186,0.0008805153412000573,0.0030106757139918396,grey
INTS6L-AS1,0.06928393742722017,0.3716221284622593,0.5132231933576644,grey
AP000936.2,-0.027430024362266398,0.6335020339376086,0.728260359670326,grey
GEMIN7P1,0.01078167115902966,0.46186419549791,0.5928699144946403,grey
RPL21P107,0.055916340972294316,0.19989261024319024,0.3250564823713891,grey
AC117490.1,0.04626674528496273,0.2080987957694868,0.3351482744758772,grey
COX6B1P7,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AL021026.1,0.11498691387493579,0.35245829172862053,0.4945100619320799,grey
AC069152.1,0.04200798517714601,0.17751895653464791,0.29610965350296575,grey
RPS2P1,0.1400214589727813,0.1345363811270153,0.2375774287968035,grey
LINC00378,-0.02207047682930005,0.636219350808539,0.7304347495947727,grey
RPL5P25,0.1590050165898798,0.09066895935877842,0.17336435576829173,grey
AC011225.1,-0.00586377157582162,0.841708053558503,0.8816385904801386,grey
ARMC8P1,0.08771973186521054,0.1939341797844172,0.31739422237674875,grey
PSLNR,0.9357440240983651,2.7801898743931843e-05,0.00012689630689322702,grey
AC009478.1,0.02782190861155626,0.2969545752511212,0.43624538538576735,grey
ST13P6,0.12002615476141794,0.49733156937521217,0.6260578991142872,grey
PCDH9-AS3,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
ZNRF2P2,0.7674961393721593,1.6081802980127248e-06,9.015677177054061e-06,grey
TAF1A-AS1,0.5680980912360754,0.00013336256935257544,0.0005374958942536168,grey
RPL8P2,0.520521350676918,4.061185516548923e-05,0.000180080760320351,grey
LINC00705,0.3228339270066174,0.06529326273420005,0.13220439919269214,grey
CICP12,-0.07877101626954329,0.4791293064484381,0.6086563239314152,grey
NOLC1P1,0.021391525705274826,0.6493995208844294,0.741658622332463,grey
AL451074.2,0.10595093516626274,0.17489257940402297,0.29252375651080176,grey
MTND1P18,-0.011913746630727765,0.4161631424665527,0.5527143793807809,grey
AL121987.1,0.5440436047729214,0.00022908020442322685,0.0008820931357581494,grey
AL158013.1,0.04018515486813587,0.570467998494136,0.6856097326716545,grey
AP000350.2,0.6440390407064589,0.00024810665450094346,0.00094946406278521,grey
AC018693.1,0.014811017526047118,0.7191602391105907,0.7811421144039972,grey
LINC01770,0.7146336706266888,0.00048701622552269053,0.0017569205322696055,grey
AC005105.1,0.01774922506932928,0.37567789492608006,0.5158468055299253,grey
RPL29P29,0.04785683962847301,0.16335647333987768,0.2775948978914274,grey
AL158212.1,0.04924145966748796,0.5816955946505471,0.6939080101395011,grey
ABCD1P4,0.05548507412593276,0.09558804894490332,0.18006269169888126,grey
OSTCP2,0.26353199081509787,0.01050246616277767,0.027487329863505664,grey
MTND4P4,0.052491400019736366,0.4424462970066556,0.577929355058777,grey
AC126124.1,0.0438133086389437,0.3276371448653842,0.4695161493231057,grey
LINC00113,0.17992935039190258,0.2472311950121105,0.38207401635024063,grey
AL139240.1,-0.020773020380725867,0.7085451095533345,0.777798207316562,grey
AL591623.1,0.23602499639824515,0.023199377217152747,0.05478223630673009,grey
AL117341.1,-0.020472935996306795,0.48063686385856264,0.609923600273592,grey
ASS1P11,-1.7624962768741128,2.0919113784624327e-12,2.6796682392214445e-11,b
DNAJC19P4,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
AL024474.2,0.08030913084175736,0.31200668943023474,0.4527047414605357,grey
AL513327.1,0.3091566279029017,0.1175418973223414,0.21298386600044947,grey
AC018634.1,0.005148045825990082,0.9023143298003002,0.9279684291158012,grey
AL591178.1,0.362754590934736,0.005729294478938146,0.016193231074240023,grey
LINC00350,0.047363081129957754,0.3904309160681859,0.5311130562269448,grey
LINC01427,0.035929716985019754,0.4150410251294143,0.5527143793807809,grey
HBAP1,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AL583804.1,0.10788790550762684,0.07684383098552093,0.1512579975108917,grey
LINC01594,0.6986475853355308,1.8955282598322965e-05,8.893859468830998e-05,grey
LHFPL3-AS2,0.26604273406274853,0.48961076581023977,0.618641959619477,grey
AF064860.1,-0.20107187735690263,0.0035347204784040537,0.01053623986766008,grey
LINC01678,-0.07296840589136613,0.6472087342909405,0.7402045974709436,grey
AL035404.1,0.013471766343558369,0.8544378883534435,0.890292398477186,grey
LINC02813,0.34666323856730985,0.010952720266827328,0.028511610800166204,grey
AC016027.1,-0.5663260942408024,4.234101834037016e-05,0.00018705778895149056,grey
HMGB3P1,0.00626674528496271,0.8817063784854426,0.9123747074455352,grey
AL353608.1,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
RPL23AP18,0.7793728145975167,1.0811085002612186e-06,6.217640198334663e-06,grey
AL354740.1,0.8350034986864479,2.3504165367324178e-06,1.2847654380115777e-05,grey
LRRK2-DT,-0.5083615150874008,0.013102545256409533,0.03336348220532872,grey
RPL21P66,0.04469002695417794,0.2103434616353592,0.33791520317629903,grey
AL035252.1,0.0696138560606285,0.1822633115713034,0.30240649647019413,grey
SNX18P3,-0.43162482420348447,0.07548605169703496,0.14898007371803842,grey
SLC25A5P8,0.25764498815942616,0.0015448186232315522,0.005013402124304247,grey
ANKRD49P2,0.13310902633295627,0.047483110347744543,0.10116340888900863,grey
FREM2-AS1,0.026280121297688207,0.6821773736963488,0.7708322360378164,grey
RPL31P53,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
RPL7AP52,-0.2117133869872554,0.055113947543883594,0.11463124532434754,grey
ARL6IP1P2,-0.03327721567705686,0.7022490463916329,0.777798207316562,grey
AC093840.1,0.20952001319324481,0.016305072600957336,0.04038539827227512,grey
RPF2P1,0.18792534815357292,0.09956037626736815,0.18628393683931813,grey
MIPEPP1,0.09202760761245583,0.07105762395313465,0.14182639577637854,grey
AL358393.1,0.04516142183871559,0.15751976725656872,0.2695748820434671,grey
PPP1R26-AS1,-0.08524925626396324,0.654160848729699,0.7463265239538199,grey
CT62,0.06352732723914907,0.7040238696432779,0.777798207316562,grey
ATP6V0E1P1,0.09456668666075298,0.09803982902391119,0.18392647172021878,grey
AC078942.1,-0.9602417599858863,3.1269105096474315e-09,2.6211550167345936e-08,grey
TDGF1P3,0.7525468016322672,0.00038587462489799904,0.001420550964588963,grey
AC243962.1,0.27397635823452565,0.04921362223739981,0.10426411449927886,grey
CICP8,0.2574117838386342,0.0030894069196790394,0.00933701020819338,grey
TMEM246-AS1,0.4469929524680661,0.002394234091602012,0.00742355872726965,grey
NRSN2-AS1,0.942037592233516,4.614725274027594e-08,3.27967857266165e-07,grey
AC015977.1,-0.0076416105101855605,0.6825343009861455,0.7708322360378164,grey
IGKV1OR9-2,-0.10001121279778,0.14750126532949248,0.2558570578406793,grey
RPS5P7,0.030958326290032128,0.5208155672501507,0.64515522453924,grey
SFTA1P,3.22317348746434,1.7410029466178026e-46,1.8548251203919666e-43,re
AL606662.1,0.004716778979628886,0.8519486727857006,0.8891425948439938,grey
AL353572.1,1.1698105830847056,3.3592961666790807e-06,1.7909796813476942e-05,re
AC099754.1,0.21442453676372736,0.02294091064636744,0.054303618665512594,grey
AL591896.1,-0.01955535714091333,0.40766785192774546,0.5483766403434176,grey
NHEG1,0.00439937311499573,0.9393672174040264,0.95645863262259,grey
MRPL36P1,0.0011840474973637827,0.9851969733820665,0.9886813902182203,grey
BX571846.1,-0.038887343712196924,0.6200817441711167,0.7163474780494324,grey
FAM236D,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
PGM5P4,-0.10658795108816652,0.3805512636958278,0.5207024282013453,grey
AC121247.1,0.6541757160388834,0.0008519962248061416,0.0029225421805284487,grey
RAB28P5,0.8358154552385866,6.360372096912128e-08,4.425611958744835e-07,grey
TGIF2P1,0.14700050509338425,0.06803915309537517,0.13674915567488996,grey
AC010878.1,-0.027561874765154495,0.7907373236056259,0.8409579978036966,grey
RPL26P34,0.008086253369272246,0.5245221091458772,0.64515522453924,grey
RPS15AP17,-0.040180078776696104,0.8030181628561776,0.8514627108973438,grey
ELF2P4,0.5407337540349793,3.653529176341877e-05,0.00016359756141327844,grey
AC025188.1,-0.08613337935304458,0.4644837121952464,0.5955960669718312,grey
AL136980.1,0.5638564634175216,0.00015735098704753025,0.0006258240109627947,grey
CR786580.1,0.1053553087356966,0.4737828433728779,0.6030963580650515,grey
LINC02557,-0.05082334030897526,0.22305178445467538,0.3533417182100571,grey
ACKR4P1,0.04334191375440606,0.3691406684273937,0.5103940358423118,grey
AC104843.1,0.4571023090772936,0.0008436264866415893,0.002897528562543634,grey
AL049648.1,-0.01957027426540795,0.645997866951061,0.7390143352119547,grey
AKR1C5P,-0.5619216584421516,0.05273241922972576,0.1104509255807725,grey
RPL21P3,0.5724526974093439,3.918823826276843e-05,0.0001744406506226361,grey
AC104134.1,0.48291727848097044,0.0061189481474843745,0.017182534670166363,grey
AC019330.1,0.0498752672653625,0.3977901559213479,0.5392073447786372,grey
RBMS1P1,-0.6003669781543656,0.0014369685219600477,0.004697957709019402,grey
TNPO1P1,0.08950141601373063,0.28590412385509495,0.42437308045208944,grey
AL391869.1,-0.017304582210242597,0.09525113201975245,0.17962578216202402,grey
LINC00331,0.038193867928415975,0.1879310013331371,0.3094189820753928,grey
NDUFB4P7,-0.009218328840970354,0.5732456776689066,0.6863947492328777,grey
LINC01671,0.6037226485200052,0.08876461078887972,0.17050837721361092,grey
MTND1P12,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
LINC01504,-0.033422515647857545,0.8599281329016437,0.8946999279982261,grey
PACRG-AS2,0.058180491915690496,0.10191179880058243,0.18988449824368545,grey
KRT41P,0.0852667060527042,0.42377190710809465,0.5587978032941445,grey
BOLA3-AS1,0.3028605290441832,0.12444960729660906,0.22315170136560908,grey
MPRIP-AS1,0.13615383178068263,0.31045066136599586,0.4507945428696949,grey
AC004938.1,0.09952779650567607,0.03282716630051537,0.07393641584198651,grey
LINC01867,0.11164720841705578,0.16521904093228307,0.2801866033830299,grey
LINC01763,0.06799826193242413,0.697004717334168,0.777798207316562,grey
RPS15AP10,0.6278956617545867,0.00010922157727952762,0.0004470926751550332,grey
AC009477.1,0.02962723207335395,0.517298889105738,0.64515522453924,grey
RAB6C-AS1,0.09249823010355616,0.6054237244986391,0.7046616495334376,grey
AL021707.1,0.4868187640107214,0.0003031655788761676,0.0011392723264387057,grey
AC092634.2,-0.0033694743896433565,0.9190436944682541,0.9403265661867826,grey
TPI1P4,0.11792871456091371,0.05405484081181458,0.11275236743402697,grey
AC073346.1,0.289092875056058,0.011293616051295889,0.029285604148630188,grey
AL049812.2,-0.008897547538311807,0.8132465908520127,0.858557890108608,grey
AL590233.1,0.0558150274698989,0.5131492913572266,0.6414792166416304,grey
FDPSP1,0.6728809983836616,2.582214903885089e-06,1.4002186166126146e-05,grey
ZNF70P1,-0.026522911051212947,0.16934836659961072,0.2852871746538285,grey
RFPL1S,0.3251654317096627,0.215157987446774,0.3440675459135047,grey
OFD1P10Y,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AL023773.1,0.04516142183871559,0.19926571571319532,0.32418643610065906,grey
JPX,1.010405096762433,2.007705279177093e-08,1.5029176533041837e-07,re
AL136366.1,0.31895078254098275,0.08654592493808383,0.16702493853403869,grey
ATP13A4-AS1,-0.02559934648837996,0.645872852129098,0.7389162312930709,grey
AC099789.1,0.24407661713650414,0.03531562692721786,0.07862847973050575,grey
MTCO3P5,-0.23598526826035704,0.0004303942143195035,0.0015696889220387278,grey
AL031737.1,-0.0038274932614555217,0.8429629721569416,0.8816385904801386,grey
PLCB1-IT1,0.033921731807873765,0.20331115223508206,0.32929734986386744,grey
AC006548.1,0.3051316307113584,0.008082839503101654,0.02179028563106397,grey
RPS6P14,-0.019555357140913332,0.40766785192774524,0.5483766403434176,grey
RPL22P4,0.09612339109911597,0.037123513748644116,0.08203902797609448,grey
NUTM2B-AS1,0.4678408664545727,5.255479213538677e-05,0.00022795408956249915,grey
AL663058.1,0.12623448520661443,0.13953379745036,0.24466728380332203,grey
RPL35AP7,0.05795107817489124,0.21615559113967922,0.3452094539456383,grey
AC092447.4,0.0339988179386689,0.6056996328859259,0.7049391905949337,grey
AL354707.1,-1.2632958037812838,5.483577269104021e-05,0.0002369558356929353,b
GBP1P1,-0.27559752775018215,0.22572535471279748,0.3563602906072278,grey
LINC01107,0.13898280941343172,0.16376960706334232,0.2782215862692669,grey
RTRAFP1,0.2307131738758295,0.0028831333184040214,0.008774179304930638,grey
KCNMA1-AS2,0.02314006064884411,0.3034819811422229,0.4427706595317037,grey
AC002064.1,-0.08764157579962817,0.3823452882020222,0.522650560397201,grey
RPL15P4,0.00016692208864520566,0.9966339488882963,0.9973227931091633,grey
GAPDHP16,0.11969390998453502,0.09974699324317718,0.18660837497435556,grey
AC104332.1,0.11502624664433464,0.042751325453113685,0.0926234974948225,grey
CYP4A22-AS1,1.3982006994980682,7.348384775090685e-13,1.0066146199065878e-11,re
AC069282.1,0.1677608213212828,0.4649680666572018,0.5960817773594937,grey
SSXP5,0.00539083557951483,0.6037970411899944,0.7031886419807549,grey
AIFM1P1,0.05725546657081404,0.18418604019487048,0.3050140704344476,grey
PCDH8P1,-0.015082100416791974,0.6234202631420585,0.7190274150441476,grey
LINC00475,0.7276365833890539,0.00013317955109848028,0.0005368732314396865,grey
AL158824.1,0.06731396549052923,0.3105934102224192,0.45094384068830584,grey
MTND1P34,0.12496108992131635,0.08006097445022539,0.15656448439190887,grey
FAM197Y5,0.002695417789757415,0.7140032441760321,0.777798207316562,grey
LINC01703,2.2066222268489777,2.3967310507184283e-20,9.28199031404774e-19,re
AL365434.1,0.2651809574680368,0.03555123767314267,0.07905642073149027,grey
SNED1-AS1,0.3744812527647421,0.0019473043286602544,0.006164753247241604,grey
AL592114.2,0.5187814077238493,0.005610341863147515,0.015895030271080003,grey
IGKV6D-21,-1.718823448380018,3.5469053010022686e-12,4.3997365514299896e-11,b
MKRN2OS,1.0482281657332893,8.625514756956469e-05,0.000359757490583208,re
AL450384.1,-0.5325915034269327,0.01017905407314633,0.026731793323110903,grey
Z82206.1,0.5615111162303204,0.0004969569870251138,0.001789241616551237,grey
SP3P,1.112491479326641,8.300368571177006e-05,0.00034750523568733566,re
AL807761.2,0.6704596136190168,6.66861207907317e-05,0.0002837124631139742,grey
AL731684.1,0.4411771982041582,0.004961189787146693,0.014240942571869149,grey
PAWRP1,0.5325031589881164,0.00030565680168872107,0.001148221096890003,grey
LINC01393,0.5835962714948355,0.0049187230036966,0.014132693588628564,grey
STIP1P3,0.403711559134898,0.00047804497374604973,0.0017274292488525982,grey
AC073325.1,0.0031400606488440966,0.8942708215600723,0.9215089046534325,grey
LINC01821,0.2051813825281066,0.31934912636465124,0.4609126937414721,grey
ZNF385D-AS1,0.9558430022000838,0.00020671385665870382,0.0008025369854396116,grey
AC245452.1,0.15020313184394557,0.4254506819579338,0.5603702532483026,grey
AL162399.1,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
LINC02476,3.177041735985599,2.481068203306696e-11,2.784605766243542e-10,re
LINC01980,3.0363106637778583,9.459815817204539e-10,8.562627109765443e-09,re
SELENOKP3,0.0011560149080013758,0.9898485674039212,0.9921151547582792,grey
AL157827.1,-0.003827493261455518,0.8429629721569416,0.8816385904801386,grey
NAALADL2-AS1,0.0435847035079308,0.15548020973537602,0.26681224297070827,grey
AP000320.1,0.2594835951202464,0.06504089552388766,0.13176901315906558,grey
C2CD4D,1.1865947657514129,1.6754911080404316e-08,1.2685251463596535e-07,re
MTCO3P20,0.006508726428701095,0.8947807681884434,0.9218829682649476,grey
UBE2D3P2,-0.13191133427117943,0.3511345197757919,0.49305706403909505,grey
AC083867.2,0.1354156351124779,0.09207087321466356,0.17553963587472915,grey
FAM197Y8,0.06011326963340797,0.23682665852545629,0.3702115517997053,grey
LINC01710,0.10664071750042965,0.0730867827327969,0.1451530085824409,grey
AC006076.1,0.06751787875964858,0.17905536582232592,0.29825834064421597,grey
LINC01492,0.07605642478221081,0.35802895374752197,0.5006340822008823,grey
AC093155.1,-0.029941501080284882,0.5765461264541232,0.6895132170591788,grey
CCT4P2,0.06535677202847058,0.43407278500215773,0.5696404537882453,grey
DOCK4-AS1,0.15707747679375283,0.10543727873190285,0.1949032915470731,grey
RPL35P5,0.6357278350120545,0.001468789505549365,0.00479311098831676,grey
DRAXINP1,0.26828955979570757,0.11968650509505671,0.21624531262614802,grey
NCBP2-AS1,0.8136399140414263,1.1006033613321232e-06,6.320102593066036e-06,grey
EDNRB-AS1,0.04015261133813677,0.7080051752317806,0.777798207316562,grey
PA2G4P5,0.5936612033417378,4.519410309067774e-05,0.00019879138669588834,grey
TRIM53AP,0.03280303234890115,0.4248685505524694,0.5598385771246426,grey
AC011193.1,0.02913033671713643,0.316341661164878,0.4576539046291274,grey
IPPKP1,0.0031400606488440966,0.8942708215600723,0.9215089046534325,grey
AC096669.1,0.18195800037021514,0.05678053978136491,0.11754201570349514,grey
BX248409.1,0.6822176649732914,1.3778266387487778e-06,7.78612701730882e-06,grey
AC098826.1,0.002695417789757415,0.7140032441760318,0.777798207316562,grey
LINC01623,0.29120049271115156,0.004685810107667698,0.013533722134499057,grey
AL606519.1,0.1294948783873665,0.06164696581321649,0.12606004145305724,grey
MTOR-AS1,0.1774788746805674,0.0053302096953444,0.015180585617251162,grey
AC244394.1,-0.3561921939537507,0.15376778153472506,0.2646296185418546,grey
AC092813.1,0.23315265961504922,0.017687225150303482,0.04331479238894419,grey
AC005281.1,0.132957704394623,0.07109257173627888,0.14187608903262128,grey
CDY20P,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
AC007679.1,0.03750643531580456,0.39875485987222936,0.5400741943556112,grey
LINC02158,-0.33938324933910535,0.3574081157847713,0.4999269039285352,grey
AC099552.2,-0.04909513538024506,0.8076550631222961,0.8546751666379774,grey
LINCMD1,0.14819112674974824,0.04101880703469231,0.08935674919806717,grey
ZNF469,-0.07745670342415054,0.7504370735493416,0.8079131588995495,grey
AL138785.1,0.6591635346664024,2.257134542701487e-05,0.0001044836054710932,grey
MYT1L-AS1,-0.0184366576819407,0.4227949262543852,0.5578352068173167,grey
AC104463.1,0.06784346361574753,0.06764987484354208,0.13607331800515116,grey
PPIAP17,0.09335282025918104,0.16995804933839323,0.28604117007130775,grey
AGBL4-IT1,0.008086253369272246,0.524522109145877,0.64515522453924,grey
TBL1YP1,0.03321274419107109,0.30895449199751973,0.44902616124784306,grey
AC090517.1,0.024029346367017472,0.5296271611649276,0.6498065632779463,grey
C9orf135-DT,0.03614421360132439,0.36865586738620615,0.5098374574925207,grey
MTND2P28,-0.9894752330043801,0.00010130062645301264,0.0004173919930435901,grey
AL161644.1,0.0713932361067616,0.143398013079479,0.25021255961491595,grey
HNRNPA3P15,0.020289092803806565,0.7737149629541165,0.8268882799561682,grey
AP001046.1,0.00016376375730335624,0.9982726645201013,0.9986617650041196,grey
PABPC1P12,-0.023168353786064213,0.4400117945952595,0.5753882811908599,grey
PGAM1P2,-0.06746805054184374,0.23972357290966226,0.37393274798596865,grey
LINC01729,-0.016260498862378424,0.5761031805499519,0.6890856459794743,grey
SNRPEP5,0.38724811050068275,0.0005560004742929053,0.001982230507699766,grey
AL606491.1,0.7635044654402232,6.1834305024045724e-06,3.1522878595004896e-05,grey
RPL35AP4,0.19359408678821752,0.010095217717049628,0.026541251962248325,grey
AC005487.1,1.0720299099808877,6.083137577123907e-08,4.244725182895479e-07,re
SBDSP1,0.2204264394934913,0.16526542149601692,0.2802484240726949,grey
AC064875.1,1.3178932543423714,9.696892825705092e-09,7.585689296251567e-08,re
EIF2S2P5,0.16217255754423585,0.01389686154901671,0.035151471010403106,grey
KCNMA1-AS3,0.24146862144111736,0.027660697708263706,0.06385891307944681,grey
RNF19BPY,0.015053807279571865,0.4202614634673407,0.5556611140046693,grey
BX255923.1,0.15663857901785355,0.058446217515288834,0.1204308167719149,grey
AL118511.2,1.6247993222017434,7.367289880651243e-12,8.815746962168887e-11,re
LINC01716,0.0014926716744394775,0.9715160248443457,0.9795480936901536,grey
TAF13P2,0.003140060648844099,0.8942708215600722,0.9215089046534325,grey
Z99497.1,0.026146737784746906,0.4932556579815318,0.6223004899438555,grey
RPL14P5,0.15927008962765646,0.01768023575731254,0.04329955378368549,grey
AC012519.1,0.13003093828447793,0.06677621304818651,0.13469211640496795,grey
MCRIP1,0.9763746283752129,8.179240032257542e-12,9.718871810215112e-11,grey
YWHAZP8,0.00539083557951483,0.6037970411899942,0.7031886419807549,grey
SAR1AP3,0.005822102425876035,0.8527447696576015,0.8892190081317174,grey
RPL23AP27,0.017735849056603796,0.5264827358574138,0.6467777925764046,grey
CADM3-AS1,0.34329534794272987,0.04837781668188341,0.1027284953158041,grey
FCF1P6,0.006954177897574139,0.7729370043006007,0.8261975948477697,grey
CCNT2P1,-0.01460916442048518,0.2499891016380461,0.3830253880007672,grey
AC104164.1,0.046037331544163486,0.3332462500633373,0.47489238011392015,grey
IPO7P2,0.017322732259342985,0.8831048587383703,0.9132862478921241,grey
LINC01771,0.08424157359149236,0.28970594461200977,0.4287426262650609,grey
AC002378.1,1.118095755769922,4.4654167525239005e-07,2.722303573000022e-06,re
AP000619.1,0.3735921657396942,0.009170469120709058,0.0243778795207776,grey
AL163953.1,1.807251823279893,3.963303623223069e-10,3.769377447958407e-09,re
AC005730.1,0.03549845013865856,0.252613190695502,0.38604032078328293,grey
PACRG-AS3,-0.7649768121936853,2.033783318739326e-06,1.1218989360357174e-05,grey
FAM225B,0.6662200406882918,0.0002952960646765581,0.0011128540540587236,grey
TSPY5P,0.041781244958374514,0.41891542438900276,0.5556611140046693,grey
AL008633.1,1.3647956688089213,3.150079277280877e-10,3.0368657399976902e-09,re
