,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1166,prerank,Reactome_2022__PKA Activation In Glucagon Signaling R-HSA-164378,-0.4177416804695871,-0.9735597713956942,0.46320346320346323,0.6209131314224637,1.0,3/16,4.23%,PRKAR2B;ADCY1;ADCY5
1167,prerank,Reactome_2022__SARS-CoV-1 Infection R-HSA-9678108,0.39756546335217086,0.9735575794112876,0.534324942791762,0.7064595127500399,1.0,23/51,24.26%,ST3GAL3;ST6GALNAC4;HOXC13;RNF103-CHMP3;GSK3A;CHMP4C;CANX;UBE2I;RPS27A;PARP10;CHMP2A;MOGS;PRKCSH;UBA52;CHMP4B;CHMP6;ST6GALNAC2;ST3GAL2;CAV1;VCP;ZCRB1;GSK3B;VHL
1168,prerank,Reactome_2022__Platelet Aggregation (Plug Formation) R-HSA-76009,-0.34442393181032377,-0.9734343005601612,0.5080213903743316,0.6182644266509212,1.0,14/36,9.57%,ADRA2B;FGB;FGG;FGA;GP5;RAPGEF4;APBB1IP;ITGA2B;GP9;ADRA2A;THPO;CRK;GP1BA;RASGRP2
1169,prerank,MSigDB_Hallmark_2020__Epithelial Mesenchymal Transition,0.3478794345095002,0.9718041643397165,0.54932502596054,0.9481659521371897,1.0,59/200,13.14%,CTHRC1;THY1;SPOCK1;DKK1;EDIL3;COL7A1;CAP2;SFRP4;MATN3;PRRX1;SPP1;FAP;SCG2;SLC6A8;COL4A1;MSX1;LOXL2;TPM2;MMP1;COMP;COL4A2;ITGA2;NTM;MCM7;LAMA3;COL11A1;LAMC1;CAPG;COL5A3;FOXC2;LOX;APLP1;PTHLH;PLOD3;PDGFRB;MMP14;COL1A1;ADAM12;SERPINH1;CRLF1;SPARC;OXTR;CDH11;PRSS2;COL1A2;P3H1;IL32;PPIB;MAGEE1;FBLN1;COLGALT1;COL5A2;GJA1;TPM1;COPA;ITGA5;ITGAV;SNAI2;MGP
1170,prerank,Reactome_2022__Signaling By FGFR3 R-HSA-5654741,0.4106384013383938,0.9710539830030832,0.5285035629453682,0.7113892870994175,1.0,21/39,27.44%,FGF17;PIGU;FGF13;PLCG1;HRAS;FRS3;SRC;SHC1;MAPK3;PPP2R1A;RPS27A;NRAS;UBA52;GRB2;FGFR3;FGF18;MAPK1;SOS1;CBL;MKNK1;PPP2CA
1171,prerank,Reactome_2022__O-linked Glycosylation Of Mucins R-HSA-913709,-0.30864992872564034,-0.9702408429318943,0.48484848484848486,0.6240995362219147,1.0,10/58,6.00%,CHST4;MUC6;MUC5B;GALNT3;GALNTL6;GALNT14;B3GNT7;A4GNT;ST6GAL1;ST6GALNAC3
1172,prerank,Reactome_2022__EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,-0.3599771757306497,-0.9694644976621485,0.43434343434343436,0.6233010044430614,1.0,10/29,7.92%,EGR2;MAG;LAMA2;SOX10;ADGRG6;SCD5;ADGRV1;PXMP2;NAB1;NAB2
1173,prerank,Reactome_2022__Interaction Between L1 And Ankyrins R-HSA-445095,-0.36056744220854986,-0.9693977025720032,0.48,0.6205632782905648,1.0,9/29,7.68%,SCN7A;ANK3;L1CAM;SPTBN2;SCN11A;SCN9A;ANK2;SCN3A;SCN2A
1174,prerank,Reactome_2022__Activation Of SMO R-HSA-5635838,0.46841050711153775,0.9691150152179853,0.5605670103092784,0.7149114292988811,1.0,7/18,11.85%,IQCE;IHH;KIF3A;SMOX;EFCAB7;BOC;GAS8
1175,prerank,Reactome_2022__Signaling By NTRK3 (TRKC) R-HSA-9034015,-0.4053581725342737,-0.9677577932881036,0.49130434782608695,0.622164290520958,1.0,3/16,1.90%,NTF3;PTPRS;NTRK3
1176,prerank,"Reactome_2022__Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207",0.40869564466105845,0.9669135060303073,0.5378151260504201,0.7190786770274562,1.0,13/41,25.66%,TAS2R4;SCN4B;GRM4;TAS2R5;GNB3;TAS2R20;TRPM5;TAS2R10;TRPM4;TAS2R14;GNB1;ITPR3;GRM1
1177,prerank,Reactome_2022__Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,0.4896699164284807,0.9668279739945662,0.5574193548387096,0.7182625747596209,1.0,9/15,28.92%,NOX4;HRAS;GAB2;NRAS;GRB2;SOS1;BCL2L1;LONP1;STAT5A
1178,prerank,Reactome_2022__Nephrin Family Interactions R-HSA-373753,0.4557784991047086,0.9666932754644012,0.5714285714285714,0.7175737662702698,1.0,10/22,24.08%,ACTN2;NPHS1;SPTAN1;PIK3R2;KIRREL2;CASK;ACTN4;CD2AP;ACTN3;PIK3CB
1179,prerank,Reactome_2022__Cell-cell Junction Organization R-HSA-421270,-0.30714883200479715,-0.965907460075581,0.5080645161290323,0.6242931022853753,1.0,12/59,6.50%,CLDN10;CDH19;CADM2;CLDN2;ANG;CADM3;CLDN8;NECTIN3;CDH15;CLDN11;CDH4;CLDN1
1180,prerank,MSigDB_Hallmark_2020__Myogenesis,0.3455364297302621,0.9652955409267562,0.5869120654396728,0.9168159713335039,1.0,72/199,17.93%,COL15A1;NQO1;STC2;MYH4;PTP4A3;CDH13;ACTN2;SLC6A8;DTNA;TPM2;MAPK12;COL4A2;DAPK2;GJA5;ATP2A1;PDLIM7;PPFIA4;CASQ2;TNNI2;TNNC1;FDPS;TCAP;COL1A1;ADAM12;BDKRB2;SPHK1;MRAS;TNNT1;CKB;ATP6AP1;MYL6B;ITGB4;SPARC;ACTA1;PSEN2;AGRN;CACNG1;SPTAN1;ERBB3;MYH1;DMPK;CASQ1;RIT1;HDAC5;IFRD1;TPM3;MYL4;SH2B1;MEF2D;SCHIP1;TSC2;TEAD4;APOD;SYNGR2;GSN;LDB3;ITGA7;ANKRD2;SPDEF;SLN;HSPB8;BIN1;SMTN;CKM;SVIL;KCNH2;KIFC3;ITGB5;TNNT2;TNNT3;TNNC2;PKIA
1181,prerank,Reactome_2022__Signaling By FGFR In Disease R-HSA-1226099,0.3894193501494712,0.9652841999037788,0.5345982142857143,0.7197690033886602,1.0,29/61,26.82%,FGF17;PIGU;FGF13;PLCG1;POLR2K;HRAS;POLR2G;GAB2;CPSF6;FGFR4;FGF22;POLR2H;TRIM24;NCBP2;POLR2L;NRAS;POLR2J;GTF2F1;GRB2;POLR2F;GTF2F2;FGFR3;POLR2D;FGF3;FGF18;CNTRL;SOS1;STAT1;POLR2I
1182,prerank,Reactome_2022__Integrin Cell Surface Interactions R-HSA-216083,0.3830069977809851,0.9648556193940081,0.556442417331813,0.7197918105404804,1.0,28/65,21.81%,COL9A1;IBSP;COL4A1;COMP;COL4A2;ITGA2;ITGA6;BSG;AGRN;ICAM5;COL9A2;PECAM1;ITGAE;ITGA11;ITGA10;TNNI3;ITGA5;ITGAV;CXXC1;ITGAX;ITGA7;ITGB5;MADCAM1;ITGA3;FZR1;ICAM2;ITGA8;HSPG2
1183,prerank,Reactome_2022__GABA Receptor Activation R-HSA-977443,0.390038541824759,0.964174727485816,0.5610859728506787,0.7202905541463317,1.0,30/59,25.19%,GNG4;GABRQ;GABBR2;KCNJ5;GNAL;GABRA3;GABRR3;KCNJ6;ADCY6;UBD;GNGT1;GABRG2;GABRR2;ADCY4;GNB3;GABRA2;KCNJ9;GNB5;KCNJ2;GABRR1;ARHGEF9;KCNJ4;GNG3;NPTN;GNG5;ADCY2;GNB1;GNG10;GNAI1;GABRB2
1184,prerank,KEGG_2021_Human__GnRH signaling pathway,0.3663915135940073,0.9619998040029779,0.5728476821192053,0.9409550144844263,1.0,46/93,27.78%,MAPK12;CALML6;PLCB1;ADCY6;MAPK11;PLA2G4C;GNRH1;MMP14;CACNA1C;CACNA1S;HRAS;SRC;JMJD7-PLA2G4B;MAPK3;PRKCA;PRKCD;MAP2K2;PLA2G4F;PLCB4;CAMK2G;PLCB3;CALML4;ADCY4;PLA2G4E;MAPK13;PLA2G4B;NRAS;CACNA1F;MAPK7;LHB;MAPK9;CALM3;GRB2;PLA2G4D;MAP2K6;ADCY2;MAP2K7;GNAS;CALM2;ITPR3;MAPK1;SOS1;MAP3K1;PLD2;MAP3K4;ADCY3
1185,prerank,Reactome_2022__CD28 Dependent PI3K/Akt Signaling R-HSA-389357,0.4481222674666849,0.9609399852085168,0.5750962772785623,0.726910814192323,1.0,9/23,22.53%,PIK3R3;PIK3R2;THEM4;HOXC13;MLST8;PDPK1;MAPKAP1;CD28;MTOR
1186,prerank,KEGG_2021_Human__Nicotine addiction,0.4128927036169863,0.9603473458007753,0.5766509433962265,0.9384881071072496,1.0,19/40,18.17%,GABRD;GABRQ;GABRE;GABRA3;GABRR3;GRIN2C;GABRG2;GRIN2A;GRIN1;CHRNB2;GABRR2;GRIN3B;GRIN2D;GABRA2;GRIA2;CACNA1B;GRIN3A;GABRR1;CACNA1A
1187,prerank,Reactome_2022__Rap1 Signaling R-HSA-392517,0.4797879262788867,0.9598812113651796,0.5641677255400254,0.7282681423165202,1.0,6/16,22.87%,RAPGEF3;PRKCA;YWHAZ;SIPA1;YWHAB;RAP1GAP
1188,prerank,Reactome_2022__Long-term Potentiation R-HSA-9620244,0.45308304053554527,0.959545304588874,0.5995085995085995,0.7280514688735567,1.0,11/23,15.90%,GPRIN1;ACTN2;MPP3;GRIN2C;GRIN2A;LLGL1;SRC;CAMK2G;GRIN2D;MPP2;GRIA2
1189,prerank,Reactome_2022__Signaling By KIT In Disease R-HSA-9669938,0.464489224263897,0.9594626369942016,0.576874205844981,0.7271974916482706,1.0,10/19,32.31%,HRAS;SRC;PIK3R3;PIK3R2;NRAS;GRB2;SOS1;STAT1;STAT5A;LYN
1190,prerank,KEGG_2021_Human__Insulin secretion,0.36873006871497344,0.9588075646743247,0.6017699115044248,0.9357272320692984,1.0,33/86,17.82%,GLP1R;KCNU1;STX1A;KCNN3;KCNN1;PLCB1;ADCY6;KCNJ11;ATP1B3;CACNA1C;CREB3L4;CACNA1S;KCNMB3;RAB3A;CREB3L1;CHRM3;PRKCA;PLCB4;ATF6B;CAMK2G;PLCB3;CREB3L2;ABCC8;ADCY4;KCNN4;RIMS2;KCNMB1;ATP1A2;ATP1B1;SLC2A1;GIP;CACNA1F;ATP1A4
1191,prerank,Reactome_2022__Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523,0.45161113510671613,0.958039694248618,0.5769230769230769,0.729425252148767,1.0,14/22,30.24%,STX1A;UBL4A;GET3;SEC61G;CAMLG;BAG6;EMD;OTOF;SGTA;UBE2J2;SEC61B;GET1;STX5;VAPA
1192,prerank,Reactome_2022__Regulation Of KIT Signaling R-HSA-1433559,0.4789276554376209,0.9568333168974206,0.5850515463917526,0.7311556909576222,1.0,9/16,32.31%,KITLG;SRC;PRKCA;SH2B2;GRB2;SOS1;CBL;PTPN6;LYN
1193,prerank,Reactome_2022__Spry Regulation Of FGF Signaling R-HSA-1295596,0.48046706039115594,0.9558823683741933,0.5819567979669632,0.7323947032574301,1.0,10/16,27.44%,SRC;MAPK3;PPP2R1A;RPS27A;UBA52;GRB2;MAPK1;CBL;MKNK1;PPP2CA
1194,prerank,KEGG_2021_Human__Adherens junction,0.3755404367747302,0.9554909581572064,0.5823068309070548,0.9385795985060691,1.0,39/71,32.26%,LEF1;CTNNA2;NECTIN1;SRC;WASF2;MAPK3;RAC3;CSNK2B;CTNNA1;SNAI2;WASF1;ACTN4;CSNK2A1;SMAD3;TCF7;SSX2IP;PTPRF;NECTIN4;RHOA;NLK;RAC1;PTPN1;PTPRJ;NECTIN2;MAP3K7;PARD3;FER;ACP1;MAPK1;CSNK2A2;TJP1;TGFBR1;CTNNB1;PTPRM;CDC42;CSNK2A3;ACTB;ACTN1;PTPN6
1195,prerank,KEGG_2021_Human__Toxoplasmosis,0.36018566951666336,0.9551388219527337,0.6,0.9318413315739518,1.0,51/110,28.77%,MAPK12;LAMA4;ITGA6;LAMA3;IRAK1;LAMC1;NOS2;MAPK11;LAMB4;PIK3R6;LAMA5;MAPK3;HLA-DOB;HSPA1A;IL12A;IKBKG;HSPA1B;BIRC7;TGFB2;MAPK13;TYK2;PDPK1;TAB1;CASP8;CASP3;HLA-DMA;BIRC3;LAMB1;HSPA6;CYCS;HSPA2;CIITA;MAPK9;HSPA1L;IRGM;LAMB3;LY96;MAP3K7;IFNGR2;BAD;MAP2K6;GNAI1;TGFB1;IKBKB;MAPK1;BCL2L1;STAT1;RELA;NFKBIB;IL10RB;IRAK4
1196,prerank,Reactome_2022__Cell-Cell Communication R-HSA-1500931,0.3564255604417477,0.95415231608027,0.5963983050847458,0.7352948011522471,1.0,47/118,21.55%,CDH13;CDH24;ACTN2;CDH8;LAMA4;ITGA6;CLDN15;FBLIM1;NECTIN1;CLDN18;FLNC;CDH9;NPHS1;SRC;ITGB4;CDH11;SPTAN1;CD151;CLDN19;PLEC;PTK2;PIK3R2;COL17A1;KIRREL2;CTNNA1;PARD6G;CDH12;CASK;PARVB;CLDN7;CDH10;ACTN4;TESK1;CDH17;PRKCI;FLNA;ILK;NECTIN4;LAMB3;GRB2;SIRPG;VASP;FZR1;CD2AP;CDH6;NECTIN2;ACTN3
1197,prerank,Reactome_2022__Citric Acid Cycle (TCA Cycle) R-HSA-71403,-0.37798526559622625,-0.9540569189234468,0.47685185185185186,0.6535661065135872,1.0,7/21,8.00%,LDHD;LDLR;SUCLG2;SDHB;NNT;SDHD;IDH2
1198,prerank,"Reactome_2022__GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590",0.45834599750578603,0.9537768084873968,0.5748427672955975,0.7351816425113865,1.0,6/19,6.43%,GAD1;STX1A;SLC6A11;RAB3A;CPLX1;DNAJC5
1199,prerank,Reactome_2022__DAP12 Signaling R-HSA-2424491,0.4220220748486469,0.9518015537811416,0.568922305764411,0.7386606346570453,1.0,7/28,10.49%,TREM2;SPNS1;PLCG1;HRAS;SHC1;PIK3R2;RNASE1
1200,prerank,KEGG_2021_Human__Transcriptional misregulation in cancer,0.34478963632303633,0.9515644277186023,0.6300518134715026,0.9359301097488176,1.0,52/188,17.08%,SSX1;CCNA2;SIX1;HOXA10;SIX4;MYCN;CDKN2C;H3C2;TLX1;PDGFA;ETV4;H3C6;MMP9;H3C10;HOXA11;NUPR1;HMGA2;NSD2;H3C8;TCF3;PAX8;PLAU;PRCC;BAK1;BAX;H3C3;ASPSCR1;HOXA9;H3C12;DDIT3;FUS;EYA1;TRAF1;CEBPA;PTK2;SUPT3H;DOT1L;RXRB;H3C13;PML;ZBTB17;CCND2;MEN1;FLT1;IL1R2;HDAC1;PPARG;LDB1;H3-3A;BMI1;BIRC3;RARA
1201,prerank,KEGG_2021_Human__Endocrine and other factor-regulated calcium reabsorption,0.3915856891623383,0.9513886487366732,0.5806451612903226,0.9288845619548632,1.0,29/53,26.24%,DNM3;PLCB1;ADCY6;ATP1B3;KLK2;BDKRB2;CLTCL1;PRKCA;PLCB4;PLCB3;CLTA;SLC8A2;ATP1A2;ATP1B1;KLK1;AP2M1;ATP2B4;VDR;ATP1A4;DNM2;AP2A1;CLTC;AP2B1;CLTB;CALB1;GNAS;ATP1A1;AP2S1;RAB11A
1202,prerank,Reactome_2022__Signaling By PDGF R-HSA-186797,0.3891452756960304,0.9511129042002653,0.5787631271878646,0.7391356592230607,1.0,13/52,9.33%,THBS4;COL9A1;PDGFA;COL4A1;COL4A2;PDGFB;PLCG1;PDGFRB;THBS3;HRAS;SRC;COL9A2;PIK3R2
1203,prerank,KEGG_2021_Human__Dilated cardiomyopathy,0.3609320880290627,0.9503106279187048,0.5942350332594235,0.9248554260413843,1.0,35/95,17.74%,CACNB4;TPM2;ITGA2;ITGA6;ATP2A1;CACNG4;ADCY6;TNNC1;CACNA1C;LMNA;CACNA1S;CACNB3;CACNB1;CACNG8;ITGB4;CACNG1;TPM3;ITGA11;ITGA10;TNNI3;ADCY4;TPM1;TGFB2;ITGA5;SLC8A2;ITGAV;CACNA2D3;TPM4;EMD;ATP2A2;ITGA7;ITGB5;TNNT2;CACNA1F;ITGA3
1204,prerank,Reactome_2022__Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,0.36499434855977336,0.950223090692639,0.5982339955849889,0.7401115095616679,1.0,42/83,28.38%,LPL;EBF1;LIN9;FABP4;MED22;SMARCD3;ZNF467;CEBPA;MED20;MED25;CDK4;MED12;SREBF2;MED24;NCOR2;MED27;NCOA6;WNT10B;MED15;MED7;MED10;MED19;PPARG;MED17;MED26;CARM1;MED8;NCOA2;MED29;NCOA3;CDK19;MED6;MED31;HDAC3;TGFB1;TBL1XR1;MED28;CCND3;MED23;MED30;RELA;CDK8
1205,prerank,Reactome_2022__ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,0.4289314376036358,0.950016711662919,0.5849514563106796,0.7395261362779119,1.0,17/27,23.34%,DDIT3;EXOSC4;EXOSC5;ASNS;NFYA;EXOSC9;EXOSC1;EXOSC8;EXOSC2;KHSRP;DCP2;EXOSC3;CEBPG;NFYC;EXOSC7;NFYB;ATF6
1206,prerank,Reactome_2022__Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,0.45406881011855166,0.9497515391085586,0.581151832460733,0.7390933635101328,1.0,11/20,26.13%,ARHGEF11;LIMK1;LIMK2;RHOC;RHOA;MYH9;MYL6;MYH14;ROCK2;MYL12B;PLXNB1
1207,prerank,KEGG_2021_Human__Hepatocellular carcinoma,0.3456054340837528,0.9494974214930658,0.6275933609958506,0.9201064425770309,1.0,62/167,23.21%,TERT;CDKN2A;E2F1;NQO1;E2F2;LEF1;WNT3A;DPF1;FZD10;SHC3;PLCG1;TXNRD1;SMARCA4;DVL2;APC2;WNT6;BAK1;BAX;GSTA4;HRAS;SHC1;SMARCD3;MAPK3;E2F3;WNT2B;PIK3R3;PRKCA;SMARCD1;DVL3;MAP2K2;PIK3R2;FZD6;CDK4;ACTL6A;ACTL6B;TGFB2;SMARCC1;WNT10B;SMARCB1;FZD2;SMAD2;WNT8B;SMAD3;NRAS;TCF7;AXIN1;RPS6KB2;FRAT2;SMARCE1;GRB2;AXIN2;GSTO2;FRAT1;GSTM2;SMARCC2;MGST3;ARID2;BAD;BRD7;MTOR;KEAP1;GSK3B
1208,prerank,KEGG_2021_Human__Renal cell carcinoma,0.36903409743723786,0.948502531623063,0.580387685290764,0.9156829398426037,1.0,32/69,26.12%,EGLN2;PDGFB;PRCC;HRAS;ELOC;MAPK3;PIK3R3;MAP2K2;PIK3R2;PAK1;EGLN3;TGFB2;SLC2A1;PAK4;NRAS;RBX1;FLCN;CUL2;RAC1;GRB2;TFE3;ELOB;PAK6;BAD;RAPGEF1;CRKL;PIK3CB;VHL;TGFB1;MAPK1;SOS1;VEGFA
1209,prerank,Reactome_2022__G-protein Mediated Events R-HSA-112040,-0.3095395877134101,-0.948203000857745,0.54421768707483,0.6664262403965183,1.0,13/52,9.00%,CAMK2B;PRKAR2B;ADCY1;GNA14;CAMK4;PLA2G4A;ADCY5;PDE1A;NBEA;PLCB2;PDE1B;ITPR2;CAMK2D
1210,prerank,Reactome_2022__Metabolism Of Folate And Pterines R-HSA-196757,-0.39873216586204663,-0.9475969129956285,0.5066666666666667,0.6649256832511504,1.0,5/16,5.64%,ALDH1L1;SHMT1;MTHFD1;MTHFD2L;FOLR2
1211,prerank,Reactome_2022__DAG And IP3 Signaling R-HSA-1489509,-0.3315968550170154,-0.9471898029469346,0.48366013071895425,0.6629481949829074,1.0,7/39,5.84%,CAMK2B;PRKAR2B;ADCY1;CAMK4;ADCY5;PDE1A;NBEA
1212,prerank,Reactome_2022__RET Signaling R-HSA-8853659,0.39861279771785474,0.9462467077509238,0.5560859188544153,0.7460257756420416,1.0,21/40,24.08%,ARTN;PDLIM7;PIGU;SHC3;PLCG1;SRC;SHC1;PIK3R3;PRKCA;GAB2;PIK3R2;SHANK3;GRB7;CLSTN1;DOK4;MAPK7;GRB2;DOK5;RAP1GAP;GRB10;PIK3CB
1213,prerank,Reactome_2022__ABC Transporter Disorders R-HSA-5619084,0.36432763438668353,0.9462065367079965,0.5922222222222222,0.7450908775260557,1.0,38/77,22.81%,KCNJ11;PSMD4;ABCB6;ABCA3;ABCD1;PSMB4;PSMD10;PSMA6;ABCA12;PSMC4;PSMD14;ABCC8;PSMA1;PSME3;PSMD9;PSMD2;SEM1;PSMB5;RPS27A;PSMB3;PSMD3;ERLEC1;DERL3;PSMB9;PSMC5;PSME2;PSMD11;PSMD13;PSMC2;UBA52;PSMA2;PSMA4;PSMC3;PSMA7;PSMD8;VCP;DERL1;PSME1
1214,prerank,Reactome_2022__Signaling By FGFR2 In Disease R-HSA-5655253,0.3985115087137288,0.9453842945153683,0.5928489042675894,0.7459916614175699,1.0,20/42,23.43%,FGF17;PIGU;FGF13;PLCG1;POLR2K;HRAS;POLR2G;FGF22;POLR2H;NCBP2;POLR2L;NRAS;POLR2J;GTF2F1;GRB2;POLR2F;GTF2F2;POLR2D;FGF3;FGF18
1215,prerank,Reactome_2022__RAF Activation R-HSA-5673000,0.42104011401592545,0.9437450135432189,0.6061349693251534,0.7485766580413857,1.0,14/31,20.94%,HRAS;MRAS;SRC;MAP2K2;CAMK2G;PPP1CC;KSR1;PPP2R1A;PPP2R5A;PPP2R5B;NRAS;MAP3K11;PPP2R5D;YWHAB
1216,prerank,Reactome_2022__Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,0.42065568416275484,0.9433507687404383,0.5909090909090909,0.7484593048241422,1.0,21/31,30.64%,JAG2;DNER;DLL4;PSEN2;NCSTN;NEURL1B;DTX2;APH1A;RPS27A;JAG1;PSENEN;UBA52;ADAM10;APH1B;ADAM17;ARRB2;MIB1;DLK1;MIB2;NOTCH1;PSEN1
1217,prerank,Reactome_2022__FCGR3A-mediated Phagocytosis R-HSA-9664422,0.3817994991664351,0.9428857017191463,0.6004439511653719,0.7484757904661337,1.0,33/58,32.90%,ARPC1B;SRC;WASF2;MAPK3;ARPC5;PTK2;ARPC1A;MYO9B;NCKIPSD;RNASE1;MYO5A;WASF1;ARPC3;ABL1;WIPF2;ABI1;POTEF;ARPC2;MYH9;GRB2;ABI2;MYH2;ELMO2;MAPK1;BRK1;NCKAP1;ACTR3;WIPF3;CDC42;CYFIP1;LYN;NCK1;ACTR2
1218,prerank,Reactome_2022__Phototransduction Cascade R-HSA-2514856,0.42371323085697404,0.942329778909842,0.5849514563106796,0.748643010515094,1.0,15/31,25.25%,RHO;PPEF1;RGS9BP;GNGT1;GNAT1;PRKCA;GUCY2D;PDE6A;GNB5;NMT1;RNF7;GRK4;FNTA;GNB1;CAMKMT
1219,prerank,KEGG_2021_Human__Viral myocarditis,-0.31221354974685894,-0.9417231423780703,0.5352112676056338,0.6224407854309816,1.0,20/57,10.69%,SGCA;SGCD;LAMA2;LAMA1;DMD;PRF1;FYN;HLA-DOA;CCND1;SGCB;MYH6;CD86;HLA-DPA1;ICAM1;HLA-DQA1;CD55;MYH7;ITGB2;CD40;HLA-DQA2
1220,prerank,Reactome_2022__Activation Of Matrix Metalloproteinases R-HSA-1592389,0.41376114691928484,0.9412340652460706,0.5902031063321386,0.7500305368176873,1.0,9/33,8.06%,MMP11;CTSV;MMP1;MMP9;MMP10;MMP14;KLK2;PRSS2;MMP24
1221,prerank,Reactome_2022__Signaling By EGFR R-HSA-177929,0.38661017746746434,0.9406520062150656,0.5958188153310104,0.7502026322558206,1.0,25/49,30.04%,EGF;PIGU;PLCG1;ADAM12;HGS;HRAS;SRC;SHC1;EPS15L1;SH3GL3;RPS27A;NRAS;STAM;UBA52;SH3GL1;GRB2;ADAM10;PTPN12;SH3KBP1;ADAM17;SOS1;CBL;ARHGEF7;PAG1;CDC42
1222,prerank,"Reactome_2022__Inactivation, Recovery And Regulation Of Phototransduction Cascade R-HSA-2514859",0.4254846062103216,0.9389852565387369,0.5912408759124088,0.7528389082088623,1.0,15/30,25.25%,RHO;PPEF1;RGS9BP;GNGT1;GNAT1;PRKCA;GUCY2D;PDE6A;GNB5;NMT1;RNF7;GRK4;FNTA;GNB1;CAMKMT
1223,prerank,Reactome_2022__Glucose Metabolism R-HSA-70326,0.36411403456658226,0.9388692509751619,0.6296703296703297,0.7520635850386154,1.0,39/86,22.66%,PFKFB4;PKM;PGP;PFKFB2;NUP37;NUP210;NUP155;MAP4K2;NUP93;PRKCA;TAC4;GNPDA1;NUP107;PFKP;BPGM;TPR;NUP205;G6PC3;NUP133;NUP43;NUP62;NUP85;NUP42;PPP2R1A;NDC1;AAAS;SEC13;SLC25A12;NUP188;ENO1;PGK1;HOOK2;GNPDA2;SLC37A1;PPP2R5D;NUP214;ADPGK;PFKM;POM121C
1224,prerank,Reactome_2022__Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440,0.4103514180889809,0.9383959757542172,0.5964912280701754,0.7521431022584826,1.0,22/34,35.73%,TRIM25;IKBKE;MAVS;IRF3;PDZD2;NLRC5;TRAF3;RNF216;TAX1BP1;RPS27A;UBA52;UBE2D2;ATG12;UBE2D1;UBA7;PCBP2;TNFAIP3;TRIM4;UBE2K;OTUD5;TBK1;NLRX1
1225,prerank,KEGG_2021_Human__Mannose type O-glycan biosynthesis,0.4369142865997653,0.9367733793841542,0.5989650711513583,0.9443911422836851,1.0,12/23,21.07%,B3GALNT2;ST3GAL3;B4GALT3;POMT2;CHST10;MGAT5B;FKTN;POMGNT1;B4GALT2;POMGNT2;POMK;B4GAT1
1226,prerank,Reactome_2022__Platelet Homeostasis R-HSA-418346,0.36123296412658185,0.935490786346099,0.6258351893095768,0.7573516110518819,1.0,36/83,27.44%,GNG4;TRPC6;NANOS1;ATP2A1;GNGT1;KCNMB3;LRP8;PECAM1;P2RX4;GNB3;KCNMB1;SLC8A2;PPP2R1A;PPP2R5A;GNB5;PPP2R5B;IRAG1;ATP2A2;NANOS3;ATP2B4;TRPC7;GNG3;STIM1;PPP2R5D;GNG5;ORAI2;GNAS;GNB1;SRI;GNG10;ITPR3;PDE5A;ORAI1;P2RX2;GNB2;PPP2CA
1227,prerank,Reactome_2022__Ca2+ Pathway R-HSA-4086398,0.3713910821750403,0.9349335953804755,0.608646188850967,0.7574805141419875,1.0,27/61,27.78%,GNG4;LEF1;PLCB1;GNGT1;AGO2;PRKCA;FZD6;PDE6A;PLCB3;GNB3;FZD2;GNB5;MOV10;NRAS;TCF7;AGO1;GNG3;NLK;AXIN2;MAP3K7;GNG5;GNB1;GNG10;ITPR3;GNB2;PPP3CB;CTNNB1
1228,prerank,Reactome_2022__Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221,-0.3732309182756386,-0.9348357394100174,0.5740740740740741,0.693516632415458,1.0,4/18,6.34%,FGF23;FGFR2;FGF10;FGF7
1229,prerank,Reactome_2022__Platelet Calcium Homeostasis R-HSA-418360,0.42142874461953894,0.933929641111469,0.5861214374225526,0.7586370597901977,1.0,13/26,26.83%,TRPC6;ATP2A1;P2RX4;SLC8A2;ATP2A2;ATP2B4;TRPC7;STIM1;ORAI2;SRI;ITPR3;ORAI1;P2RX2
1230,prerank,Reactome_2022__Uptake And Actions Of Bacterial Toxins R-HSA-5339562,0.41963181001741595,0.9329526933019738,0.6024691358024692,0.7597252357884394,1.0,8/29,14.59%,STX1A;GUCY2C;TXNRD1;VAMP1;HSP90AB1;MAP2K2;SYT2;HSP90AA1
1231,prerank,Reactome_2022__Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,0.4484931368437157,0.9323752561990514,0.6200762388818297,0.7599635017969648,1.0,13/20,20.59%,CTSA;ALG3;ALG6;RFT1;MAN1B1;ALG1;ALG8;MOGS;DPAGT1;ALG13;ALG12;GLB1;EGFL7
